Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
6614,https://www.digikey.com/Renders/Knowles%20NOVACAP/1210-(3528-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,1210E153K251KHT,CAP CER 0.015UF 250V 1210,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,15 Weeks,"2,000","2,000",,"{""Capacitance"":"" 0015F"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" -"","" Operating Temperature"":"" -55C ~ 200C"","" Features"":"" High Temperature"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1210 (3225 Metric)"","" Size / Dimension"":"" 0125"" L x 0060"" W (318mm x 152mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0065"" (165mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Standard Package"":"" 2"",""000""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2d1d9bca-ba82-47f9-be7e-f7ac57875616/High-Temp.aspx,,COG and Class II Chip Capacitors
6615,https://www.digikey.com/Renders/Knowles%20NOVACAP/1210-(3528-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,1210E563K101KHT,CAP CER 0.056UF 100V 1210,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,15 Weeks,"2,000","2,000",,"{""Capacitance"":"" 0056F"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 100V"","" Temperature Coefficient"":"" -"","" Operating Temperature"":"" -55C ~ 200C"","" Features"":"" High Temperature"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1210 (3225 Metric)"","" Size / Dimension"":"" 0125"" L x 0060"" W (318mm x 152mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0065"" (165mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS non-compliant"","" Standard Package"":"" 2"",""000""}",No,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2d1d9bca-ba82-47f9-be7e-f7ac57875616/High-Temp.aspx,,COG and Class II Chip Capacitors
6616,https://www.digikey.com/Renders/Knowles%20NOVACAP/1210-(3528-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,1210E561K102KHT,CAP CER 560PF 1KV 1210,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,15 Weeks,"2,000","2,000",,"{""Capacitance"":"" 560pF"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 1000V (1kV)"","" Temperature Coefficient"":"" -"","" Operating Temperature"":"" -55C ~ 200C"","" Features"":"" High Temperature"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1210 (3225 Metric)"","" Size / Dimension"":"" 0125"" L x 0060"" W (318mm x 152mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0065"" (165mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Standard Package"":"" 2"",""000""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2d1d9bca-ba82-47f9-be7e-f7ac57875616/High-Temp.aspx,,COG and Class II Chip Capacitors
6617,"https://www.digikey.com/Renders/Knowles%20Syfer/1111-(2828-Metric)-1,79-mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,111122000102JQT,CAP CER 1000PF 200V C0G/NP0 1111,KNOWLES PRECISION DEVICES,Tape,Lead time,13 Weeks,1,1,,"{""Capacitance"":"" 1000pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" High Q"","" Low Loss"","" Non-Magnetic"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1111 (2828 Metric)"","" Size / Dimension"":"" 0110"" L x 0110"" W (279mm x 279mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0098"" (250mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1285-1""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/6c03b3e4-49f0-4da1-9eda-f8acf5f7442f/Non-Magnetic,,Non-Magnetic MLCCS
6618,https://www.digikey.com/Renders/Knowles%20NOVACAP/1210-(3528-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,1210E124K500KHT,CAP CER 0.12UF 50V 1210,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,15 Weeks,"2,000","2,000",,"{""Capacitance"":"" 012F"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 50V"","" Temperature Coefficient"":"" -"","" Operating Temperature"":"" -55C ~ 200C"","" Features"":"" High Temperature"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1210 (3225 Metric)"","" Size / Dimension"":"" 0125"" L x 0060"" W (318mm x 152mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0065"" (165mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS non-compliant"","" Standard Package"":"" 2"",""000""}",No,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2d1d9bca-ba82-47f9-be7e-f7ac57875616/High-Temp.aspx,,COG and Class II Chip Capacitors
6619,"https://www.digikey.com/Renders/Knowles%20Syfer/1111-(2828-Metric)-1,79-mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,111122000102JQT,CAP CER 1000PF 200V C0G/NP0 1111,KNOWLES PRECISION DEVICES,Reel,Lead time,13 Weeks,1,1,,"{""Capacitance"":"" 1000pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" High Q"","" Low Loss"","" Non-Magnetic"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1111 (2828 Metric)"","" Size / Dimension"":"" 0110"" L x 0110"" W (279mm x 279mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0098"" (250mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1285-6""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/6c03b3e4-49f0-4da1-9eda-f8acf5f7442f/Non-Magnetic,,Non-Magnetic MLCCS
6620,https://www.digikey.com/Renders/Knowles%20NOVACAP/1206-(3216-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,1206E124K500KHT,CAP CER 0.12UF 50V 1206,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,15 Weeks,"2,500","2,500",,"{""Capacitance"":"" 012F"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 50V"","" Temperature Coefficient"":"" -"","" Operating Temperature"":"" -55C ~ 200C"","" Features"":"" High Temperature"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1206 (3216 Metric)"","" Size / Dimension"":"" 0125"" L x 0060"" W (318mm x 152mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0064"" (163mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS non-compliant"","" Standard Package"":"" 2"",""500""}",No,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2d1d9bca-ba82-47f9-be7e-f7ac57875616/High-Temp.aspx,,COG and Class II Chip Capacitors
6621,"https://www.digikey.com/Renders/Knowles%20Syfer/1111-(2828-Metric)-1,79-mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,111121K00151JQT,CAP CER 150PF 1KV C0G/NP0 1111,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,13 Weeks,"1,000","1,000",,"{""Capacitance"":"" 150pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 1000V (1kV)"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" High Q"","" Low Loss"","" Non-Magnetic"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1111 (2828 Metric)"","" Size / Dimension"":"" 0110"" L x 0110"" W (279mm x 279mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0098"" (250mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"",""000"","" Other Names"":"" 1608-1280-2""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/6c03b3e4-49f0-4da1-9eda-f8acf5f7442f/Non-Magnetic,,Non-Magnetic MLCCS
6622,"https://www.digikey.com/Renders/Knowles%20Syfer/1111-(2828-Metric)-1,79-mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,111121K00750JQT,CAP CER 75PF 1KV C0G/NP0 1111,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,13 Weeks,"1,000","1,000",,"{""Capacitance"":"" 75pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 1000V (1kV)"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" High Q"","" Low Loss"","" Non-Magnetic"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1111 (2828 Metric)"","" Size / Dimension"":"" 0110"" L x 0110"" W (279mm x 279mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0098"" (250mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"",""000"","" Other Names"":"" 1608-1278-2""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/6c03b3e4-49f0-4da1-9eda-f8acf5f7442f/Non-Magnetic,,Non-Magnetic MLCCS
6623,"https://www.digikey.com/Renders/Knowles%20Syfer/1111-(2828-Metric)-1,79-mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,111121K00151JQT,CAP CER 150PF 1KV C0G/NP0 1111,KNOWLES PRECISION DEVICES,Reel,Lead time,13 Weeks,1,1,,"{""Capacitance"":"" 150pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 1000V (1kV)"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" High Q"","" Low Loss"","" Non-Magnetic"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1111 (2828 Metric)"","" Size / Dimension"":"" 0110"" L x 0110"" W (279mm x 279mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0098"" (250mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1280-6""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/6c03b3e4-49f0-4da1-9eda-f8acf5f7442f/Non-Magnetic,,Non-Magnetic MLCCS
6624,"https://www.digikey.com/Renders/Knowles%20Syfer/1111-(2828-Metric)-1,79-mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,111121K00151JQT,CAP CER 150PF 1KV C0G/NP0 1111,KNOWLES PRECISION DEVICES,Tape,Lead time,13 Weeks,1,1,,"{""Capacitance"":"" 150pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 1000V (1kV)"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" High Q"","" Low Loss"","" Non-Magnetic"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1111 (2828 Metric)"","" Size / Dimension"":"" 0110"" L x 0110"" W (279mm x 279mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0098"" (250mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1280-1""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/6c03b3e4-49f0-4da1-9eda-f8acf5f7442f/Non-Magnetic,,Non-Magnetic MLCCS
6625,"https://www.digikey.com/Renders/Knowles%20Syfer/SFAB(C,L)-Series.jpg",RF & Microwave,Filters,Feed Through Capacitors,SFABC5000220ZC0,CAP FEEDTHRU 22PF 500V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 22pF"","" Tolerance"":"" -20%"","" +80%"","" Voltage - Rated"":"" 500V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" -"","" Temperature Coefficient"":"" C0G"","" NP0"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Bushing"","" Size / Dimension"":"" 0157"" Dia x 0362"" L (400mm x 920mm)"","" Height (Max)"":"" -"","" Thread Size"":"" 6-32"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/286d7c9f-688c-4fab-8097-68fb1a20d8ba/SFAB-SFABC.aspx,,
6626,"https://www.digikey.com/Renders/Knowles%20Syfer/SFAB(C,L)-Series.jpg",RF & Microwave,Filters,Feed Through Capacitors,SFABC5000151MC0,CAP FEEDTHRU 150PF 500V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 150pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 500V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" 7dB @ 100MHz"","" Temperature Coefficient"":"" C0G"","" NP0"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Bushing"","" Size / Dimension"":"" 0157"" Dia x 0362"" L (400mm x 920mm)"","" Height (Max)"":"" -"","" Thread Size"":"" 6-32"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/286d7c9f-688c-4fab-8097-68fb1a20d8ba/SFAB-SFABC.aspx,,
6627,"https://www.digikey.com/Renders/Knowles%20Syfer/SFAB(C,L)-Series.jpg",RF & Microwave,Filters,Feed Through Capacitors,SFABC5000682MX0,CAP FEEDTHRU 6800PF 500V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 6800pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 500V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" 39dB @ 100MHz"","" Temperature Coefficient"":"" X7R"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Bushing"","" Size / Dimension"":"" 0157"" Dia x 0362"" L (400mm x 920mm)"","" Height (Max)"":"" -"","" Thread Size"":"" 6-32"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/286d7c9f-688c-4fab-8097-68fb1a20d8ba/SFAB-SFABC.aspx,,
6628,"https://www.digikey.com/Renders/Knowles%20Syfer/SFAB(C,L)-Series.jpg",RF & Microwave,Filters,Feed Through Capacitors,SFABC5000330ZC0,CAP FEEDTHRU 33PF 500V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 33pF"","" Tolerance"":"" -20%"","" +80%"","" Voltage - Rated"":"" 500V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" -"","" Temperature Coefficient"":"" C0G"","" NP0"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Bushing"","" Size / Dimension"":"" 0157"" Dia x 0362"" L (400mm x 920mm)"","" Height (Max)"":"" -"","" Thread Size"":"" 6-32"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/286d7c9f-688c-4fab-8097-68fb1a20d8ba/SFAB-SFABC.aspx,,
6629,https://www.digikey.com/Renders/Knowles%20NOVACAP/1206-(3216-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,1206D102J251KHT,CAP CER 1000PF 250V C0G/NP0 1206,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,15 Weeks,"2,500","2,500",,"{""Capacitance"":"" 1000pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 200C"","" Features"":"" High Temperature"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1206 (3216 Metric)"","" Size / Dimension"":"" 0125"" L x 0060"" W (318mm x 152mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0064"" (163mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Standard Package"":"" 2"",""500""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/ee672d19-93c0-41e4-b735-72624af1da39/160-and-200-Degree-C-Ranges.aspx,,COG and Class II Chip Capacitors
6630,"https://www.digikey.com/Renders/Knowles%20Syfer/SFAB(C,L)-Series.jpg",RF & Microwave,Filters,Feed Through Capacitors,SFABC5000150ZC0,CAP FEEDTHRU 15PF 500V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 15pF"","" Tolerance"":"" -20%"","" +80%"","" Voltage - Rated"":"" 500V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" -"","" Temperature Coefficient"":"" C0G"","" NP0"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Bushing"","" Size / Dimension"":"" 0157"" Dia x 0362"" L (400mm x 920mm)"","" Height (Max)"":"" -"","" Thread Size"":"" 6-32"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/286d7c9f-688c-4fab-8097-68fb1a20d8ba/SFAB-SFABC.aspx,,
6631,"https://www.digikey.com/Renders/Knowles%20Syfer/SFAJ(C,L)-Series.jpg",RF & Microwave,Filters,Feed Through Capacitors,SFAJL5000150ZC0,CAP FEEDTHRU 15PF 500V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 15pF"","" Tolerance"":"" -20%"","" +80%"","" Voltage - Rated"":"" 500V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" -"","" Temperature Coefficient"":"" C0G"","" NP0"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Bushing"","" Size / Dimension"":"" 0157"" Dia x 0362"" L (400mm x 920mm)"","" Height (Max)"":"" -"","" Thread Size"":"" M3x05"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/0e675b01-4c6a-48f0-b0ca-b73461b1ff1b/SFAJ-SFAJC.aspx,,
6632,https://www.digikey.com/Renders/Knowles%20NOVACAP/1210-(3528-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,1210E821K102KHT,CAP CER 820PF 1KV 1210,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,15 Weeks,"2,000","2,000",,"{""Capacitance"":"" 820pF"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 1000V (1kV)"","" Temperature Coefficient"":"" -"","" Operating Temperature"":"" -55C ~ 200C"","" Features"":"" High Temperature"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1210 (3225 Metric)"","" Size / Dimension"":"" 0125"" L x 0060"" W (318mm x 152mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0065"" (165mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Standard Package"":"" 2"",""000""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2d1d9bca-ba82-47f9-be7e-f7ac57875616/High-Temp.aspx,,COG and Class II Chip Capacitors
6633,https://www.digikey.com/Renders/Knowles%20NOVACAP/1206-(3216-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,1206D392J500KHT,CAP CER 3900PF 50V C0G/NP0 1206,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,15 Weeks,"2,500","2,500",,"{""Capacitance"":"" 3900pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 50V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 200C"","" Features"":"" High Temperature"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1206 (3216 Metric)"","" Size / Dimension"":"" 0125"" L x 0060"" W (318mm x 152mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0064"" (163mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS non-compliant"","" Standard Package"":"" 2"",""500""}",No,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/ee672d19-93c0-41e4-b735-72624af1da39/160-and-200-Degree-C-Ranges.aspx,,COG and Class II Chip Capacitors
6634,https://www.digikey.com/Renders/Knowles%20NOVACAP/1210-(3528-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,1210D561J501KHT,CAP CER 560PF 500V C0G/NP0 1210,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,15 Weeks,"2,000","2,000",,"{""Capacitance"":"" 560pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 500V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 200C"","" Features"":"" High Temperature"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1210 (3225 Metric)"","" Size / Dimension"":"" 0125"" L x 0060"" W (318mm x 152mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0065"" (165mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Standard Package"":"" 2"",""000""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/ee672d19-93c0-41e4-b735-72624af1da39/160-and-200-Degree-C-Ranges.aspx,,COG and Class II Chip Capacitors
6635,https://www.digikey.com/Renders/Knowles%20NOVACAP/1210-(3528-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,1210D392J500KHT,CAP CER 3900PF 50V C0G/NP0 1210,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,15 Weeks,"2,000","2,000",,"{""Capacitance"":"" 3900pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 50V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 200C"","" Features"":"" High Temperature"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1210 (3225 Metric)"","" Size / Dimension"":"" 0125"" L x 0060"" W (318mm x 152mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0065"" (165mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS non-compliant"","" Standard Package"":"" 2"",""000""}",No,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/ee672d19-93c0-41e4-b735-72624af1da39/160-and-200-Degree-C-Ranges.aspx,,COG and Class II Chip Capacitors
6636,https://www.digikey.com/Renders/Knowles%20NOVACAP/1210-(3528-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,1210D152J101KHT,CAP CER 1500PF 100V C0G/NP0 1210,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,15 Weeks,"2,000","2,000",,"{""Capacitance"":"" 1500pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 100V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 200C"","" Features"":"" High Temperature"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1210 (3225 Metric)"","" Size / Dimension"":"" 0125"" L x 0060"" W (318mm x 152mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0065"" (165mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS non-compliant"","" Standard Package"":"" 2"",""000""}",No,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/ee672d19-93c0-41e4-b735-72624af1da39/160-and-200-Degree-C-Ranges.aspx,,COG and Class II Chip Capacitors
