Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
12011,https://www.digikey.com/Photos/Rubycon/180MXC390MEFCSN22X30.JPG,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,400MXC390MEFCSN30X45,CAP ALUM 390UF 20% 400V SNAP,RUBYCON CORP.,Bulk,Lead time,,,100,100,,"{""Capacitance"":"" 390F"","" Tolerance"":"" 390F"","" Voltage - Rated"":"" 390F"","" ESR (Equivalent Series Resistance)"":"" 390F"","" Lifetime @ Temp"":"" 390F"","" Operating Temperature"":"" 390F"","" Polarization"":"" 390F"","" Ratings"":"" 390F"","" Applications"":"" 390F"","" Ripple Current @ Low Frequency"":"" 390F"","" Ripple Current @ High Frequency"":"" 390F"","" Lead Spacing"":"" 390F"","" Size / Dimension"":"" 390F"","" Height - Seated (Max)"":"" 390F"","" Surface Mount Land Size"":"" 390F"","" Mounting Type"":"" 390F"","" Package / Case"":"" 390F"","" RoHS Status"":"" 390F"","" Moisture Sensitivity Level (MSL)"":"" 390F"","" Standard Package"":"" 390F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_MXC.pdf,,
12012,https://,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,400MXK390MEFC22X50,CAP ALUM 390UF 20% 400V SNAP,RUBYCON CORP.,Bulk,Lead time,,,200,200,,"{""Capacitance"":"" 390F"","" Tolerance"":"" 390F"","" Voltage - Rated"":"" 390F"","" ESR (Equivalent Series Resistance)"":"" 390F"","" Lifetime @ Temp"":"" 390F"","" Operating Temperature"":"" 390F"","" Polarization"":"" 390F"","" Ratings"":"" 390F"","" Applications"":"" 390F"","" Ripple Current @ Low Frequency"":"" 390F"","" Ripple Current @ High Frequency"":"" 390F"","" Lead Spacing"":"" 390F"","" Size / Dimension"":"" 390F"","" Height - Seated (Max)"":"" 390F"","" Surface Mount Land Size"":"" 390F"","" Mounting Type"":"" 390F"","" Package / Case"":"" 390F"","" RoHS Status"":"" 390F"","" Moisture Sensitivity Level (MSL)"":"" 390F"","" Standard Package"":"" 390F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_mxk.pdf,,
12013,https://www.digikey.com/Photos/Rubycon/450MXH390MEFCSN35X35.JPG,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,450VXR180MEFCSN35X35,CAP ALUM 180UF 20% 450V SNAP,RUBYCON CORP.,Bulk,Lead time,,,100,100,,"{""Capacitance"":"" 180F"","" Tolerance"":"" 180F"","" Voltage - Rated"":"" 180F"","" ESR (Equivalent Series Resistance)"":"" 180F"","" Lifetime @ Temp"":"" 180F"","" Operating Temperature"":"" 180F"","" Polarization"":"" 180F"","" Ratings"":"" 180F"","" Applications"":"" 180F"","" Ripple Current @ Low Frequency"":"" 180F"","" Ripple Current @ High Frequency"":"" 180F"","" Lead Spacing"":"" 180F"","" Size / Dimension"":"" 180F"","" Height - Seated (Max)"":"" 180F"","" Surface Mount Land Size"":"" 180F"","" Mounting Type"":"" 180F"","" Package / Case"":"" 180F"","" RoHS Status"":"" 180F"","" Moisture Sensitivity Level (MSL)"":"" 180F"","" Standard Package"":"" 180F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_VXR.pdf,,
12014,https://,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,450USG180MEFC30X25,CAP ALUM 180UF 20% 450V SNAP,RUBYCON CORP.,Bulk,Lead time,,,100,100,,"{""Capacitance"":"" 180F"","" Tolerance"":"" 180F"","" Voltage - Rated"":"" 180F"","" ESR (Equivalent Series Resistance)"":"" 180F"","" Lifetime @ Temp"":"" 180F"","" Operating Temperature"":"" 180F"","" Polarization"":"" 180F"","" Ratings"":"" 180F"","" Applications"":"" 180F"","" Ripple Current @ Low Frequency"":"" 180F"","" Ripple Current @ High Frequency"":"" 180F"","" Lead Spacing"":"" 180F"","" Size / Dimension"":"" 180F"","" Height - Seated (Max)"":"" 180F"","" Surface Mount Land Size"":"" 180F"","" Mounting Type"":"" 180F"","" Package / Case"":"" 180F"","" RoHS Status"":"" 180F"","" Moisture Sensitivity Level (MSL)"":"" 180F"","" Standard Package"":"" 180F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_USG.pdf,,USG Series Capacitors
12015,https://www.digikey.com/Photos/Rubycon/MFG_MXG-Series.jpg,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,50MXG8200MEFCSN30X35,CAP ALUM 8200UF 20% 50V SNAP,RUBYCON CORP.,Bulk,Lead time,,,100,100,,"{""Capacitance"":"" 8200F"","" Tolerance"":"" 8200F"","" Voltage - Rated"":"" 8200F"","" ESR (Equivalent Series Resistance)"":"" 8200F"","" Lifetime @ Temp"":"" 8200F"","" Operating Temperature"":"" 8200F"","" Polarization"":"" 8200F"","" Ratings"":"" 8200F"","" Applications"":"" 8200F"","" Ripple Current @ Low Frequency"":"" 8200F"","" Ripple Current @ High Frequency"":"" 8200F"","" Lead Spacing"":"" 8200F"","" Size / Dimension"":"" 8200F"","" Height - Seated (Max)"":"" 8200F"","" Surface Mount Land Size"":"" 8200F"","" Mounting Type"":"" 8200F"","" Package / Case"":"" 8200F"","" RoHS Status"":"" 8200F"","" Moisture Sensitivity Level (MSL)"":"" 8200F"","" Standard Package"":"" 8200F"","" Other Names"":"" 8200F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_MXG.pdf,,MXG Series Capacitors
12016,https://www.digikey.com/Photos/Rubycon/MXH%20Series%2037mm.jpg,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,400MXH330MEFCSN22X50,CAP ALUM 330UF 20% 400V SNAP,RUBYCON CORP.,Bulk,Lead time,,,200,200,,"{""Capacitance"":"" 330F"","" Tolerance"":"" 330F"","" Voltage - Rated"":"" 330F"","" ESR (Equivalent Series Resistance)"":"" 330F"","" Lifetime @ Temp"":"" 330F"","" Operating Temperature"":"" 330F"","" Polarization"":"" 330F"","" Ratings"":"" 330F"","" Applications"":"" 330F"","" Ripple Current @ Low Frequency"":"" 330F"","" Ripple Current @ High Frequency"":"" 330F"","" Lead Spacing"":"" 330F"","" Size / Dimension"":"" 330F"","" Height - Seated (Max)"":"" 330F"","" Surface Mount Land Size"":"" 330F"","" Mounting Type"":"" 330F"","" Package / Case"":"" 330F"","" RoHS Status"":"" 330F"","" Moisture Sensitivity Level (MSL)"":"" 330F"","" Standard Package"":"" 330F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_MXH.pdf,,MXH Series Capacitors
12017,https://www.digikey.com/Photos/Rubycon/MFG_MXG-Series.jpg,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,220MXG1000MEFCSN25X50,CAP ALUM 1000UF 20% 220V SNAP,RUBYCON CORP.,Bulk,Lead time,,,200,200,,"{""Capacitance"":"" 1000F"","" Tolerance"":"" 1000F"","" Voltage - Rated"":"" 1000F"","" ESR (Equivalent Series Resistance)"":"" 1000F"","" Lifetime @ Temp"":"" 1000F"","" Operating Temperature"":"" 1000F"","" Polarization"":"" 1000F"","" Ratings"":"" 1000F"","" Applications"":"" 1000F"","" Ripple Current @ Low Frequency"":"" 1000F"","" Ripple Current @ High Frequency"":"" 1000F"","" Lead Spacing"":"" 1000F"","" Size / Dimension"":"" 1000F"","" Height - Seated (Max)"":"" 1000F"","" Surface Mount Land Size"":"" 1000F"","" Mounting Type"":"" 1000F"","" Package / Case"":"" 1000F"","" RoHS Status"":"" 1000F"","" Moisture Sensitivity Level (MSL)"":"" 1000F"","" Standard Package"":"" 1000F"","" Other Names"":"" 1000F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_MXG.pdf,,MXG Series Capacitors
12018,https://,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,400KXF56MEFC20X20,CAP ALUM 56UF 20% 400V SNAP,RUBYCON CORP.,Bulk,Lead time,,,200,200,,"{""Capacitance"":"" 56F"","" Tolerance"":"" 56F"","" Voltage - Rated"":"" 56F"","" ESR (Equivalent Series Resistance)"":"" 56F"","" Lifetime @ Temp"":"" 56F"","" Operating Temperature"":"" 56F"","" Polarization"":"" 56F"","" Ratings"":"" 56F"","" Applications"":"" 56F"","" Ripple Current @ Low Frequency"":"" 56F"","" Ripple Current @ High Frequency"":"" 56F"","" Lead Spacing"":"" 56F"","" Size / Dimension"":"" 56F"","" Height - Seated (Max)"":"" 56F"","" Surface Mount Land Size"":"" 56F"","" Mounting Type"":"" 56F"","" Package / Case"":"" 56F"","" RoHS Status"":"" 56F"","" Moisture Sensitivity Level (MSL)"":"" 56F"","" Standard Package"":"" 56F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_KXF.pdf,,
12019,https://,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,160MXG1500MEFCSN25X45,CAP ALUM 1500UF 20% 160V SNAP,RUBYCON CORP.,Bulk,Lead time,,,200,200,,"{""Capacitance"":"" 1500F"","" Tolerance"":"" 1500F"","" Voltage - Rated"":"" 1500F"","" ESR (Equivalent Series Resistance)"":"" 1500F"","" Lifetime @ Temp"":"" 1500F"","" Operating Temperature"":"" 1500F"","" Polarization"":"" 1500F"","" Ratings"":"" 1500F"","" Applications"":"" 1500F"","" Ripple Current @ Low Frequency"":"" 1500F"","" Ripple Current @ High Frequency"":"" 1500F"","" Lead Spacing"":"" 1500F"","" Size / Dimension"":"" 1500F"","" Height - Seated (Max)"":"" 1500F"","" Surface Mount Land Size"":"" 1500F"","" Mounting Type"":"" 1500F"","" Package / Case"":"" 1500F"","" RoHS Status"":"" 1500F"","" Moisture Sensitivity Level (MSL)"":"" 1500F"","" Standard Package"":"" 1500F"","" Other Names"":"" 1500F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_MXG.pdf,,MXG Series Capacitors
12020,https://www.digikey.com/Photos/Rubycon/420HXG100MEFCSN25X25.JPG,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,420HXG330MEFC35X30,CAP ALUM 330UF 20% 420V SNAP,RUBYCON CORP.,Bulk,Lead time,,,100,100,,"{""Capacitance"":"" 330F"","" Tolerance"":"" 330F"","" Voltage - Rated"":"" 330F"","" ESR (Equivalent Series Resistance)"":"" 330F"","" Lifetime @ Temp"":"" 330F"","" Operating Temperature"":"" 330F"","" Polarization"":"" 330F"","" Ratings"":"" 330F"","" Applications"":"" 330F"","" Ripple Current @ Low Frequency"":"" 330F"","" Ripple Current @ High Frequency"":"" 330F"","" Lead Spacing"":"" 330F"","" Size / Dimension"":"" 330F"","" Height - Seated (Max)"":"" 330F"","" Surface Mount Land Size"":"" 330F"","" Mounting Type"":"" 330F"","" Package / Case"":"" 330F"","" RoHS Status"":"" 330F"","" Moisture Sensitivity Level (MSL)"":"" 330F"","" Standard Package"":"" 330F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_HXG.pdf,,
12021,https://,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,450MXC330MEFC30X50,CAP ALUM 330UF 20% 450V SNAP,RUBYCON CORP.,Bulk,Lead time,,,100,100,,"{""Capacitance"":"" 330F"","" Tolerance"":"" 330F"","" Voltage - Rated"":"" 330F"","" ESR (Equivalent Series Resistance)"":"" 330F"","" Lifetime @ Temp"":"" 330F"","" Operating Temperature"":"" 330F"","" Polarization"":"" 330F"","" Ratings"":"" 330F"","" Applications"":"" 330F"","" Ripple Current @ Low Frequency"":"" 330F"","" Ripple Current @ High Frequency"":"" 330F"","" Lead Spacing"":"" 330F"","" Size / Dimension"":"" 330F"","" Height - Seated (Max)"":"" 330F"","" Surface Mount Land Size"":"" 330F"","" Mounting Type"":"" 330F"","" Package / Case"":"" 330F"","" RoHS Status"":"" 330F"","" Moisture Sensitivity Level (MSL)"":"" 330F"","" Standard Package"":"" 330F""}",No,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_MXC.pdf,,
12022,https://,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,450MXH330MEFC35X30,CAP ALUM 330UF 20% 450V SNAP,RUBYCON CORP.,Bulk,Lead time,,,100,100,,"{""Capacitance"":"" 330F"","" Tolerance"":"" 330F"","" Voltage - Rated"":"" 330F"","" ESR (Equivalent Series Resistance)"":"" 330F"","" Lifetime @ Temp"":"" 330F"","" Operating Temperature"":"" 330F"","" Polarization"":"" 330F"","" Ratings"":"" 330F"","" Applications"":"" 330F"","" Ripple Current @ Low Frequency"":"" 330F"","" Ripple Current @ High Frequency"":"" 330F"","" Lead Spacing"":"" 330F"","" Size / Dimension"":"" 330F"","" Height - Seated (Max)"":"" 330F"","" Surface Mount Land Size"":"" 330F"","" Mounting Type"":"" 330F"","" Package / Case"":"" 330F"","" RoHS Status"":"" 330F"","" Moisture Sensitivity Level (MSL)"":"" 330F"","" Standard Package"":"" 330F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_MXH.pdf,,
12023,https://,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,50VXG8200MEFC35X40,CAP ALUM 8200UF 20% 50V SNAP,RUBYCON CORP.,Bulk,Lead time,,,100,100,,"{""Capacitance"":"" 8200F"","" Tolerance"":"" 8200F"","" Voltage - Rated"":"" 8200F"","" ESR (Equivalent Series Resistance)"":"" 8200F"","" Lifetime @ Temp"":"" 8200F"","" Operating Temperature"":"" 8200F"","" Polarization"":"" 8200F"","" Ratings"":"" 8200F"","" Applications"":"" 8200F"","" Ripple Current @ Low Frequency"":"" 8200F"","" Ripple Current @ High Frequency"":"" 8200F"","" Lead Spacing"":"" 8200F"","" Size / Dimension"":"" 8200F"","" Height - Seated (Max)"":"" 8200F"","" Surface Mount Land Size"":"" 8200F"","" Mounting Type"":"" 8200F"","" Package / Case"":"" 8200F"","" RoHS Status"":"" 8200F"","" Moisture Sensitivity Level (MSL)"":"" 8200F"","" Standard Package"":"" 8200F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_VXG.pdf,,
12024,https://www.digikey.com/Photos/Rubycon/180MXC390MEFCSN22X30.JPG,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,80MXC5600MEFCSN30X45,CAP ALUM 5600UF 20% 80V SNAP,RUBYCON CORP.,Bulk,Lead time,,,100,100,,"{""Capacitance"":"" 5600F"","" Tolerance"":"" 5600F"","" Voltage - Rated"":"" 5600F"","" ESR (Equivalent Series Resistance)"":"" 5600F"","" Lifetime @ Temp"":"" 5600F"","" Operating Temperature"":"" 5600F"","" Polarization"":"" 5600F"","" Ratings"":"" 5600F"","" Applications"":"" 5600F"","" Ripple Current @ Low Frequency"":"" 5600F"","" Ripple Current @ High Frequency"":"" 5600F"","" Lead Spacing"":"" 5600F"","" Size / Dimension"":"" 5600F"","" Height - Seated (Max)"":"" 5600F"","" Surface Mount Land Size"":"" 5600F"","" Mounting Type"":"" 5600F"","" Package / Case"":"" 5600F"","" RoHS Status"":"" 5600F"","" Moisture Sensitivity Level (MSL)"":"" 5600F"","" Standard Package"":"" 5600F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_MXC.pdf,,
