Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
363,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,25MU225MB23225,CAP FILM 2.2UF 20% 25VDC 1210,RUBYCON CORP.,Reel,Lead time,22 Weeks,,1,1,,"{""Capacitance"":"" 22F"","" Tolerance"":"" 22F"","" Voltage Rating - AC"":"" 22F"","" Voltage Rating - DC"":"" 22F"","" Dielectric Material"":"" 22F"","" Operating Temperature"":"" 22F"","" Mounting Type"":"" 22F"","" Package / Case"":"" 22F"","" Size / Dimension"":"" 22F"","" Height - Seated (Max)"":"" 22F"","" Termination"":"" 22F"","" Lead Spacing"":"" 22F"","" Applications"":"" 22F"","" Ratings"":"" 22F"","" Features"":"" 22F"","" RoHS Status"":"" 22F"","" Moisture Sensitivity Level (MSL)"":"" 22F"","" Standard Package"":"" 22F"","" Other Names"":"" 22F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
364,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,25MU225MB23225,CAP FILM 2.2UF 20% 25VDC 1210,RUBYCON CORP.,Tape,Lead time,22 Weeks,,1,1,,"{""Capacitance"":"" 22F"","" Tolerance"":"" 22F"","" Voltage Rating - AC"":"" 22F"","" Voltage Rating - DC"":"" 22F"","" Dielectric Material"":"" 22F"","" Operating Temperature"":"" 22F"","" Mounting Type"":"" 22F"","" Package / Case"":"" 22F"","" Size / Dimension"":"" 22F"","" Height - Seated (Max)"":"" 22F"","" Termination"":"" 22F"","" Lead Spacing"":"" 22F"","" Applications"":"" 22F"","" Ratings"":"" 22F"","" Features"":"" 22F"","" RoHS Status"":"" 22F"","" Moisture Sensitivity Level (MSL)"":"" 22F"","" Standard Package"":"" 22F"","" Other Names"":"" 22F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
365,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,63MU474MB23225,CAP FILM 0.47UF 20% 63VDC 1210,RUBYCON CORP.,Tape and Reel,Lead time,22 Weeks,,"2,000","2,000",,"{""Capacitance"":"" 047F"","" Tolerance"":"" 047F"","" Voltage Rating - AC"":"" 047F"","" Voltage Rating - DC"":"" 047F"","" Dielectric Material"":"" 047F"","" Operating Temperature"":"" 047F"","" Mounting Type"":"" 047F"","" Package / Case"":"" 047F"","" Size / Dimension"":"" 047F"","" Height - Seated (Max)"":"" 047F"","" Termination"":"" 047F"","" Lead Spacing"":"" 047F"","" Applications"":"" 047F"","" Ratings"":"" 047F"","" Features"":"" 047F"","" RoHS Status"":"" 047F"","" Moisture Sensitivity Level (MSL)"":"" 047F"","" Standard Package"":"" 047F"","" Other Names"":"" 047F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
366,https://www.digikey.com/Photos/Rubycon/35ZLH47MEFC5X11.JPG,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,50PK1MEFC5X11,CAP ALUM 1UF 20% 50V RADIAL,RUBYCON CORP.,Bulk,Lead time,,,"3,000","3,000",,"{""Capacitance"":"" 1F"","" Tolerance"":"" 1F"","" Voltage - Rated"":"" 1F"","" ESR (Equivalent Series Resistance)"":"" 1F"","" Lifetime @ Temp"":"" 1F"","" Operating Temperature"":"" 1F"","" Polarization"":"" 1F"","" Ratings"":"" 1F"","" Applications"":"" 1F"","" Ripple Current @ Low Frequency"":"" 1F"","" Ripple Current @ High Frequency"":"" 1F"","" Lead Spacing"":"" 1F"","" Size / Dimension"":"" 1F"","" Height - Seated (Max)"":"" 1F"","" Surface Mount Land Size"":"" 1F"","" Mounting Type"":"" 1F"","" Package / Case"":"" 1F"","" RoHS Status"":"" 1F"","" Moisture Sensitivity Level (MSL)"":"" 1F"","" Standard Package"":"" 1F"","" Other Names"":"" 1F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_pk.pdf,,
367,https://www.digikey.com/Photos/Rubycon/ZLH%20SERIES%2010x25mm.jpg,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,25ZLH1000MEFCT810X23,CAP ALUM 1000UF 20% 25V RADIAL,RUBYCON CORP.,Tape and Box,Lead time,,,500,500,,"{""Capacitance"":"" 1000F"","" Tolerance"":"" 1000F"","" Voltage - Rated"":"" 1000F"","" ESR (Equivalent Series Resistance)"":"" 1000F"","" Lifetime @ Temp"":"" 1000F"","" Operating Temperature"":"" 1000F"","" Polarization"":"" 1000F"","" Ratings"":"" 1000F"","" Applications"":"" 1000F"","" Ripple Current @ Low Frequency"":"" 1000F"","" Ripple Current @ High Frequency"":"" 1000F"","" Impedance"":"" 1000F"","" Lead Spacing"":"" 1000F"","" Size / Dimension"":"" 1000F"","" Height - Seated (Max)"":"" 1000F"","" Surface Mount Land Size"":"" 1000F"","" Mounting Type"":"" 1000F"","" Package / Case"":"" 1000F"","" RoHS Status"":"" 1000F"","" Moisture Sensitivity Level (MSL)"":"" 1000F"","" Standard Package"":"" 1000F"","" Other Names"":"" 1000F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_zlh.pdf,,ZLH Series Capacitors
368,https://www.digikey.com/Photos/Rubycon/ZLH%20SERIES%2010x25mm.jpg,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,25ZLH1000MEFCT810X23,CAP ALUM 1000UF 20% 25V RADIAL,RUBYCON CORP.,Tape,Lead time,,,1,1,,"{""Capacitance"":"" 1000F"","" Tolerance"":"" 1000F"","" Voltage - Rated"":"" 1000F"","" ESR (Equivalent Series Resistance)"":"" 1000F"","" Lifetime @ Temp"":"" 1000F"","" Operating Temperature"":"" 1000F"","" Polarization"":"" 1000F"","" Ratings"":"" 1000F"","" Applications"":"" 1000F"","" Ripple Current @ Low Frequency"":"" 1000F"","" Ripple Current @ High Frequency"":"" 1000F"","" Impedance"":"" 1000F"","" Lead Spacing"":"" 1000F"","" Size / Dimension"":"" 1000F"","" Height - Seated (Max)"":"" 1000F"","" Surface Mount Land Size"":"" 1000F"","" Mounting Type"":"" 1000F"","" Package / Case"":"" 1000F"","" RoHS Status"":"" 1000F"","" Moisture Sensitivity Level (MSL)"":"" 1000F"","" Standard Package"":"" 1000F"","" Other Names"":"" 1000F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_zlh.pdf,,ZLH Series Capacitors
369,https://www.digikey.com/Photos/Rubycon/25YXF100MEFC6.3X11.JPG,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,100YXF10MEFC6.3X11,CAP ALUM 10UF 20% 100V RADIAL,RUBYCON CORP.,Bulk,Lead time,,,"2,000","2,000",,"{""Capacitance"":"" 10F"","" Tolerance"":"" 10F"","" Voltage - Rated"":"" 10F"","" ESR (Equivalent Series Resistance)"":"" 10F"","" Lifetime @ Temp"":"" 10F"","" Operating Temperature"":"" 10F"","" Polarization"":"" 10F"","" Ratings"":"" 10F"","" Applications"":"" 10F"","" Ripple Current @ Low Frequency"":"" 10F"","" Ripple Current @ High Frequency"":"" 10F"","" Impedance"":"" 10F"","" Lead Spacing"":"" 10F"","" Size / Dimension"":"" 10F"","" Height - Seated (Max)"":"" 10F"","" Surface Mount Land Size"":"" 10F"","" Mounting Type"":"" 10F"","" Package / Case"":"" 10F"","" RoHS Status"":"" 10F"","" Moisture Sensitivity Level (MSL)"":"" 10F"","" Standard Package"":"" 10F"","" Other Names"":"" 10F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_yxf.pdf,,
370,https://www.digikey.com/Photos/Rubycon/MFG_PFV-Series_8X10.5.jpg,Passive Components,Capacitors,Aluminum - Polymer Capacitors,35PFV150M8X10.5,CAP POLY HYB 150UF 20% 35V SMD,RUBYCON CORP.,Reel,Lead time,,,1,1,,"{""Type"":"" Hybrid"","" Capacitance"":"" Hybrid"","" Tolerance"":"" Hybrid"","" Voltage - Rated"":"" Hybrid"","" ESR (Equivalent Series Resistance)"":"" Hybrid"","" Lifetime @ Temp"":"" Hybrid"","" Operating Temperature"":"" Hybrid"","" Ratings"":"" Hybrid"","" Applications"":"" Hybrid"","" Ripple Current @ Low Frequency"":"" Hybrid"","" Ripple Current @ High Frequency"":"" Hybrid"","" Lead Spacing"":"" Hybrid"","" Size / Dimension"":"" Hybrid"","" Height - Seated (Max)"":"" Hybrid"","" Surface Mount Land Size"":"" Hybrid"","" Mounting Type"":"" Hybrid"","" Package / Case"":"" Hybrid"","" RoHS Status"":"" Hybrid"","" Moisture Sensitivity Level (MSL)"":"" Hybrid"","" Standard Package"":"" Hybrid"","" Other Names"":"" Hybrid""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pzcap/e_PFV.pdf,,PFV Series Capacitors
371,https://www.digikey.com/Photos/Rubycon/MFG_PEV-Series_8X10.5.jpg,Passive Components,Capacitors,Aluminum - Polymer Capacitors,63PEV56M10X10.5,CAP ALUM POLY HYB 56UF 63V SMD,RUBYCON CORP.,Tape and Reel,Lead time,,,500,500,,"{""Type"":"" Hybrid"","" Capacitance"":"" Hybrid"","" Tolerance"":"" Hybrid"","" Voltage - Rated"":"" Hybrid"","" ESR (Equivalent Series Resistance)"":"" Hybrid"","" Lifetime @ Temp"":"" Hybrid"","" Operating Temperature"":"" Hybrid"","" Ratings"":"" Hybrid"","" Applications"":"" Hybrid"","" Ripple Current @ Low Frequency"":"" Hybrid"","" Ripple Current @ High Frequency"":"" Hybrid"","" Lead Spacing"":"" Hybrid"","" Size / Dimension"":"" Hybrid"","" Height - Seated (Max)"":"" Hybrid"","" Surface Mount Land Size"":"" Hybrid"","" Mounting Type"":"" Hybrid"","" Package / Case"":"" Hybrid"","" RoHS Status"":"" Hybrid"","" Moisture Sensitivity Level (MSL)"":"" Hybrid"","" Standard Package"":"" Hybrid"","" Other Names"":"" Hybrid""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pzcap/e_PEV.pdf,,PEV Series Capacitors
372,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,63MU474MB23225,CAP FILM 0.47UF 20% 63VDC 1210,RUBYCON CORP.,Reel,Lead time,22 Weeks,,1,1,,"{""Capacitance"":"" 047F"","" Tolerance"":"" 047F"","" Voltage Rating - AC"":"" 047F"","" Voltage Rating - DC"":"" 047F"","" Dielectric Material"":"" 047F"","" Operating Temperature"":"" 047F"","" Mounting Type"":"" 047F"","" Package / Case"":"" 047F"","" Size / Dimension"":"" 047F"","" Height - Seated (Max)"":"" 047F"","" Termination"":"" 047F"","" Lead Spacing"":"" 047F"","" Applications"":"" 047F"","" Ratings"":"" 047F"","" Features"":"" 047F"","" RoHS Status"":"" 047F"","" Moisture Sensitivity Level (MSL)"":"" 047F"","" Standard Package"":"" 047F"","" Other Names"":"" 047F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
373,https://www.digikey.com/Photos/Rubycon/MFG_PZE-SERIES.jpg,Passive Components,Capacitors,Aluminum - Polymer Capacitors,35PZE150M8X9,CAP ALUM POLY HYB 150UF 35V T/H,RUBYCON CORP.,Bulk,Lead time,,,"1,000","1,000",,"{""Type"":"" Hybrid"","" Capacitance"":"" Hybrid"","" Tolerance"":"" Hybrid"","" Voltage - Rated"":"" Hybrid"","" ESR (Equivalent Series Resistance)"":"" Hybrid"","" Lifetime @ Temp"":"" Hybrid"","" Operating Temperature"":"" Hybrid"","" Ratings"":"" Hybrid"","" Applications"":"" Hybrid"","" Ripple Current @ Low Frequency"":"" Hybrid"","" Ripple Current @ High Frequency"":"" Hybrid"","" Lead Spacing"":"" Hybrid"","" Size / Dimension"":"" Hybrid"","" Height - Seated (Max)"":"" Hybrid"","" Surface Mount Land Size"":"" Hybrid"","" Mounting Type"":"" Hybrid"","" Package / Case"":"" Hybrid"","" RoHS Status"":"" Hybrid"","" Moisture Sensitivity Level (MSL)"":"" Hybrid"","" Standard Package"":"" Hybrid"","" Other Names"":"" Hybrid""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pzcap/e_PZE.pdf,,PZ-Cap Hybrid Capacitors - Conductive Polymer/Aluminum Electrolytic Type
374,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,16MU225MB23225,CAP FILM 2.2UF 20% 16VDC 1210,RUBYCON CORP.,Tape,Lead time,22 Weeks,,1,1,,"{""Capacitance"":"" 22F"","" Tolerance"":"" 22F"","" Voltage Rating - AC"":"" 22F"","" Voltage Rating - DC"":"" 22F"","" Dielectric Material"":"" 22F"","" Operating Temperature"":"" 22F"","" Mounting Type"":"" 22F"","" Package / Case"":"" 22F"","" Size / Dimension"":"" 22F"","" Height - Seated (Max)"":"" 22F"","" Termination"":"" 22F"","" Lead Spacing"":"" 22F"","" Applications"":"" 22F"","" Ratings"":"" 22F"","" Features"":"" 22F"","" RoHS Status"":"" 22F"","" Moisture Sensitivity Level (MSL)"":"" 22F"","" Standard Package"":"" 22F"","" Other Names"":"" 22F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
375,https://www.digikey.com/Photos/Rubycon/MFG_PEV-Series_8X10.5.jpg,Passive Components,Capacitors,Aluminum - Polymer Capacitors,63PEV56M10X10.5,CAP ALUM POLY HYB 56UF 63V SMD,RUBYCON CORP.,Reel,Lead time,,,1,1,,"{""Type"":"" Hybrid"","" Capacitance"":"" Hybrid"","" Tolerance"":"" Hybrid"","" Voltage - Rated"":"" Hybrid"","" ESR (Equivalent Series Resistance)"":"" Hybrid"","" Lifetime @ Temp"":"" Hybrid"","" Operating Temperature"":"" Hybrid"","" Ratings"":"" Hybrid"","" Applications"":"" Hybrid"","" Ripple Current @ Low Frequency"":"" Hybrid"","" Ripple Current @ High Frequency"":"" Hybrid"","" Lead Spacing"":"" Hybrid"","" Size / Dimension"":"" Hybrid"","" Height - Seated (Max)"":"" Hybrid"","" Surface Mount Land Size"":"" Hybrid"","" Mounting Type"":"" Hybrid"","" Package / Case"":"" Hybrid"","" RoHS Status"":"" Hybrid"","" Moisture Sensitivity Level (MSL)"":"" Hybrid"","" Standard Package"":"" Hybrid"","" Other Names"":"" Hybrid""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pzcap/e_PEV.pdf,,PEV Series Capacitors
376,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,16MU225MB23225,CAP FILM 2.2UF 20% 16VDC 1210,RUBYCON CORP.,Tape and Reel,Lead time,22 Weeks,,"2,000","2,000",,"{""Capacitance"":"" 22F"","" Tolerance"":"" 22F"","" Voltage Rating - AC"":"" 22F"","" Voltage Rating - DC"":"" 22F"","" Dielectric Material"":"" 22F"","" Operating Temperature"":"" 22F"","" Mounting Type"":"" 22F"","" Package / Case"":"" 22F"","" Size / Dimension"":"" 22F"","" Height - Seated (Max)"":"" 22F"","" Termination"":"" 22F"","" Lead Spacing"":"" 22F"","" Applications"":"" 22F"","" Ratings"":"" 22F"","" Features"":"" 22F"","" RoHS Status"":"" 22F"","" Moisture Sensitivity Level (MSL)"":"" 22F"","" Standard Package"":"" 22F"","" Other Names"":"" 22F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
377,https://www.digikey.com/Photos/Rubycon/MFG_PEV-Series_8X10.5.jpg,Passive Components,Capacitors,Aluminum - Polymer Capacitors,63PEV56M10X10.5,CAP ALUM POLY HYB 56UF 63V SMD,RUBYCON CORP.,Tape,Lead time,,,1,1,,"{""Type"":"" Hybrid"","" Capacitance"":"" Hybrid"","" Tolerance"":"" Hybrid"","" Voltage - Rated"":"" Hybrid"","" ESR (Equivalent Series Resistance)"":"" Hybrid"","" Lifetime @ Temp"":"" Hybrid"","" Operating Temperature"":"" Hybrid"","" Ratings"":"" Hybrid"","" Applications"":"" Hybrid"","" Ripple Current @ Low Frequency"":"" Hybrid"","" Ripple Current @ High Frequency"":"" Hybrid"","" Lead Spacing"":"" Hybrid"","" Size / Dimension"":"" Hybrid"","" Height - Seated (Max)"":"" Hybrid"","" Surface Mount Land Size"":"" Hybrid"","" Mounting Type"":"" Hybrid"","" Package / Case"":"" Hybrid"","" RoHS Status"":"" Hybrid"","" Moisture Sensitivity Level (MSL)"":"" Hybrid"","" Standard Package"":"" Hybrid"","" Other Names"":"" Hybrid""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pzcap/e_PEV.pdf,,PEV Series Capacitors
378,https://www.digikey.com/Photos/Rubycon/MFG_PZF-SERIES.jpg,Passive Components,Capacitors,Aluminum - Polymer Capacitors,35PZF270M10X9,CAP ALUM POLY HYB 270UF 35V T/H,RUBYCON CORP.,Bulk,Lead time,,,"1,000","1,000",,"{""Type"":"" Hybrid"","" Capacitance"":"" Hybrid"","" Tolerance"":"" Hybrid"","" Voltage - Rated"":"" Hybrid"","" ESR (Equivalent Series Resistance)"":"" Hybrid"","" Lifetime @ Temp"":"" Hybrid"","" Operating Temperature"":"" Hybrid"","" Ratings"":"" Hybrid"","" Applications"":"" Hybrid"","" Ripple Current @ Low Frequency"":"" Hybrid"","" Ripple Current @ High Frequency"":"" Hybrid"","" Lead Spacing"":"" Hybrid"","" Size / Dimension"":"" Hybrid"","" Height - Seated (Max)"":"" Hybrid"","" Surface Mount Land Size"":"" Hybrid"","" Mounting Type"":"" Hybrid"","" Package / Case"":"" Hybrid"","" RoHS Status"":"" Hybrid"","" Moisture Sensitivity Level (MSL)"":"" Hybrid"","" Standard Package"":"" Hybrid"","" Other Names"":"" Hybrid""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pzcap/e_PZF.pdf,,PZ-Cap Hybrid Capacitors - Conductive Polymer/Aluminum Electrolytic Type
379,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,63MU474MB23225,CAP FILM 0.47UF 20% 63VDC 1210,RUBYCON CORP.,Tape,Lead time,22 Weeks,,1,1,,"{""Capacitance"":"" 047F"","" Tolerance"":"" 047F"","" Voltage Rating - AC"":"" 047F"","" Voltage Rating - DC"":"" 047F"","" Dielectric Material"":"" 047F"","" Operating Temperature"":"" 047F"","" Mounting Type"":"" 047F"","" Package / Case"":"" 047F"","" Size / Dimension"":"" 047F"","" Height - Seated (Max)"":"" 047F"","" Termination"":"" 047F"","" Lead Spacing"":"" 047F"","" Applications"":"" 047F"","" Ratings"":"" 047F"","" Features"":"" 047F"","" RoHS Status"":"" 047F"","" Moisture Sensitivity Level (MSL)"":"" 047F"","" Standard Package"":"" 047F"","" Other Names"":"" 047F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
380,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,16MU225MB23225,CAP FILM 2.2UF 20% 16VDC 1210,RUBYCON CORP.,Reel,Lead time,22 Weeks,,1,1,,"{""Capacitance"":"" 22F"","" Tolerance"":"" 22F"","" Voltage Rating - AC"":"" 22F"","" Voltage Rating - DC"":"" 22F"","" Dielectric Material"":"" 22F"","" Operating Temperature"":"" 22F"","" Mounting Type"":"" 22F"","" Package / Case"":"" 22F"","" Size / Dimension"":"" 22F"","" Height - Seated (Max)"":"" 22F"","" Termination"":"" 22F"","" Lead Spacing"":"" 22F"","" Applications"":"" 22F"","" Ratings"":"" 22F"","" Features"":"" 22F"","" RoHS Status"":"" 22F"","" Moisture Sensitivity Level (MSL)"":"" 22F"","" Standard Package"":"" 22F"","" Other Names"":"" 22F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
381,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,50MU684MB23225,CAP FILM 0.68UF 20% 50VDC 1210,RUBYCON CORP.,Tape and Reel,Lead time,22 Weeks,,"2,000","2,000",,"{""Capacitance"":"" 068F"","" Tolerance"":"" 068F"","" Voltage Rating - AC"":"" 068F"","" Voltage Rating - DC"":"" 068F"","" Dielectric Material"":"" 068F"","" Operating Temperature"":"" 068F"","" Mounting Type"":"" 068F"","" Package / Case"":"" 068F"","" Size / Dimension"":"" 068F"","" Height - Seated (Max)"":"" 068F"","" Termination"":"" 068F"","" Lead Spacing"":"" 068F"","" Applications"":"" 068F"","" Ratings"":"" 068F"","" Features"":"" 068F"","" RoHS Status"":"" 068F"","" Moisture Sensitivity Level (MSL)"":"" 068F"","" Standard Package"":"" 068F"","" Other Names"":"" 068F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
382,https://www.digikey.com/Photos/Rubycon/16PK330MEFC6.3X11.JPG,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,16PK330MEFC6.3X11,CAP ALUM 330UF 20% 16V RADIAL,RUBYCON CORP.,Bulk,Lead time,,,"2,000","2,000",,"{""Capacitance"":"" 330F"","" Tolerance"":"" 330F"","" Voltage - Rated"":"" 330F"","" ESR (Equivalent Series Resistance)"":"" 330F"","" Lifetime @ Temp"":"" 330F"","" Operating Temperature"":"" 330F"","" Polarization"":"" 330F"","" Ratings"":"" 330F"","" Applications"":"" 330F"","" Ripple Current @ Low Frequency"":"" 330F"","" Lead Spacing"":"" 330F"","" Size / Dimension"":"" 330F"","" Height - Seated (Max)"":"" 330F"","" Surface Mount Land Size"":"" 330F"","" Mounting Type"":"" 330F"","" Package / Case"":"" 330F"","" RoHS Status"":"" 330F"","" Moisture Sensitivity Level (MSL)"":"" 330F"","" Standard Package"":"" 330F"","" Other Names"":"" 330F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_pk.pdf,,
383,https://www.digikey.com/Photos/Rubycon/PX%20SERIES%2013.5mm.JPG,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,50PX22MEFC5X11,CAP ALUM 22UF 20% 50V RADIAL,RUBYCON CORP.,Bulk,Lead time,,,"3,000","3,000",,"{""Capacitance"":"" 22F"","" Tolerance"":"" 22F"","" Voltage - Rated"":"" 22F"","" ESR (Equivalent Series Resistance)"":"" 22F"","" Lifetime @ Temp"":"" 22F"","" Operating Temperature"":"" 22F"","" Polarization"":"" 22F"","" Ratings"":"" 22F"","" Applications"":"" 22F"","" Ripple Current @ Low Frequency"":"" 22F"","" Ripple Current @ High Frequency"":"" 22F"","" Lead Spacing"":"" 22F"","" Size / Dimension"":"" 22F"","" Height - Seated (Max)"":"" 22F"","" Surface Mount Land Size"":"" 22F"","" Mounting Type"":"" 22F"","" Package / Case"":"" 22F"","" RoHS Status"":"" 22F"","" Moisture Sensitivity Level (MSL)"":"" 22F"","" Standard Package"":"" 22F"","" Other Names"":"" 22F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_px.pdf,,
384,https://www.digikey.com/Renders/Rubycon/YXJ%20Series%205x11.jpg,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,16YXJ100M5X11,CAP ALUM 100UF 20% 16V RADIAL,RUBYCON CORP.,Bulk,Lead time,,,"3,000","3,000",,"{""Capacitance"":"" 100F"","" Tolerance"":"" 100F"","" Voltage - Rated"":"" 100F"","" ESR (Equivalent Series Resistance)"":"" 100F"","" Lifetime @ Temp"":"" 100F"","" Operating Temperature"":"" 100F"","" Polarization"":"" 100F"","" Ratings"":"" 100F"","" Applications"":"" 100F"","" Ripple Current @ Low Frequency"":"" 100F"","" Ripple Current @ High Frequency"":"" 100F"","" Impedance"":"" 100F"","" Lead Spacing"":"" 100F"","" Size / Dimension"":"" 100F"","" Height - Seated (Max)"":"" 100F"","" Surface Mount Land Size"":"" 100F"","" Mounting Type"":"" 100F"","" Package / Case"":"" 100F"","" RoHS Status"":"" 100F"","" Moisture Sensitivity Level (MSL)"":"" 100F"","" Standard Package"":"" 100F"","" Other Names"":"" 100F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_yxj.pdf,,
385,https://www.digikey.com/photos/Rubycon/50ML10MEFC5X7.JPG,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,50ML10MEFC5X7,CAP ALUM 10UF 20% 50V RADIAL,RUBYCON CORP.,Bulk,Lead time,,,"5,000","5,000",,"{""Capacitance"":"" 10F"","" Tolerance"":"" 10F"","" Voltage - Rated"":"" 10F"","" ESR (Equivalent Series Resistance)"":"" 10F"","" Lifetime @ Temp"":"" 10F"","" Operating Temperature"":"" 10F"","" Polarization"":"" 10F"","" Ratings"":"" 10F"","" Applications"":"" 10F"","" Ripple Current @ Low Frequency"":"" 10F"","" Ripple Current @ High Frequency"":"" 10F"","" Lead Spacing"":"" 10F"","" Size / Dimension"":"" 10F"","" Height - Seated (Max)"":"" 10F"","" Surface Mount Land Size"":"" 10F"","" Mounting Type"":"" 10F"","" Package / Case"":"" 10F"","" RoHS Status"":"" 10F"","" Moisture Sensitivity Level (MSL)"":"" 10F"","" Standard Package"":"" 10F"","" Other Names"":"" 10F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_ml.pdf,,
386,https://www.digikey.com/Photos/Rubycon/50ZL100MEFC8X11.5.JPG,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,50ZL22MEFC5X11,CAP ALUM 22UF 20% 50V RADIAL,RUBYCON CORP.,Bulk,Lead time,,,"3,000","3,000",,"{""Capacitance"":"" 22F"","" Tolerance"":"" 22F"","" Voltage - Rated"":"" 22F"","" ESR (Equivalent Series Resistance)"":"" 22F"","" Lifetime @ Temp"":"" 22F"","" Operating Temperature"":"" 22F"","" Polarization"":"" 22F"","" Ratings"":"" 22F"","" Applications"":"" 22F"","" Ripple Current @ Low Frequency"":"" 22F"","" Impedance"":"" 22F"","" Lead Spacing"":"" 22F"","" Size / Dimension"":"" 22F"","" Height - Seated (Max)"":"" 22F"","" Surface Mount Land Size"":"" 22F"","" Mounting Type"":"" 22F"","" Package / Case"":"" 22F"","" RoHS Status"":"" 22F"","" Moisture Sensitivity Level (MSL)"":"" 22F"","" Standard Package"":"" 22F"","" Other Names"":"" 22F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_zl.pdf,,
