Sr. no,Product Photo,Group Category ,Product Category ,Product Sub-Category,Manufacturer Part No,Short Description,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
630,//media.digikey.com/photos/Hirose%20Elect%20Photos/DF40C(2.0)-40DS-0.4V(51).jpg,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Arrays, Edge Type, Mezzanine (Board to Board)",DF40C(2.0)-40DS-0.4V(51),CONN RCPT 40POS SMD GOLD,"HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,16 weeks,,"4,000","4,000",,"{’Connector Type’: ’Receptacle, Center Strip Contacts’, ’Number of Positions’: ’Receptacle, Center Strip Contacts’, ’Pitch’: ’Receptacle, Center Strip Contacts’, ’Number of Rows’: ’Receptacle, Center Strip Contacts’, ’Mounting Type’: ’Receptacle, Cen",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=CL0684-4003-3-51&productname=DF40C-60DP-0.4V(51)&series=DF40&documenttype=Catalog&lang=en&documentid=D31649_en,,DF40 Series
631,//media.digikey.com/photos/Hirose%20Elect%20Photos/DF40C(2.0)-40DS-0.4V(51).jpg,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Arrays, Edge Type, Mezzanine (Board to Board)",DF40C(2.0)-40DS-0.4V(51),CONN RCPT 40POS SMD GOLD,"HIROSE ELECTRIC CO., LTD.",,Lead time ,16 weeks,,1,1,,"{’Connector Type’: ’Receptacle, Center Strip Contacts’, ’Number of Positions’: ’Receptacle, Center Strip Contacts’, ’Pitch’: ’Receptacle, Center Strip Contacts’, ’Number of Rows’: ’Receptacle, Center Strip Contacts’, ’Mounting Type’: ’Receptacle, Cen",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=CL0684-4003-3-51&productname=DF40C-60DP-0.4V(51)&series=DF40&documenttype=Catalog&lang=en&documentid=D31649_en,,DF40 Series
632,//media.digikey.com/photos/Hirose%20Elect%20Photos/DF13-8S-1.25C.JPG,Interconnect,"Connectors, Interconnects",Rectangular Connectors - Housings,DF13-8S-1.25C,CONN SOCKET HOUSING 8POS 1.25MM,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,100,100,,"{’Connector Type’: ’Receptacle’, ’Contact Type’: ’Receptacle’, ’Number of Positions’: ’Receptacle’, ’Pitch’: ’Receptacle’, ’Number of Rows’: ’Receptacle’, ’Row Spacing’: ’Receptacle’, ’Mounting Type’: ’Receptacle’, ’Contact Termination’: ’Receptacle’",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=CL0536-0109-0-76&productname=DF13-10P-1.25DSA(76)&series=DF13&documenttype=Catalog&lang=en&documentid=D31687_en,,DF13 Series
633,//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF52-4P-0.8C.jpg,Interconnect,"Connectors, Interconnects",Rectangular Connectors - Housings,DF52-4P-0.8C,CONN PLUG 0.8MM 4POS,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,100,100,,"{’Connector Type’: ’Plug’, ’Contact Type’: ’Plug’, ’Number of Positions’: ’Plug’, ’Pitch’: ’Plug’, ’Number of Rows’: ’Plug’, ’Row Spacing’: ’Plug’, ’Mounting Type’: ’Plug’, ’Contact Termination’: ’Plug’, ’Fastening Type’: ’Plug’, ’Color’: ’Plug’, ’Fe",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=&productname=&series=DF52&documenttype=Catalog&lang=en&documentid=D51171_en,,DF52 Series Wire to Board Connector
634,//media.digikey.com/photos/Hirose%20Elect%20Photos/DF11-18DS-2C.jpg,Interconnect,"Connectors, Interconnects",Rectangular Connectors - Housings,DF11-18DS-2C,CONN SOCKET 18POS 2MM DUAL CRIMP,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,100,100,,"{’Connector Type’: ’Receptacle’, ’Contact Type’: ’Receptacle’, ’Number of Positions’: ’Receptacle’, ’Pitch’: ’Receptacle’, ’Number of Rows’: ’Receptacle’, ’Row Spacing’: ’Receptacle’, ’Mounting Type’: ’Receptacle’, ’Contact Termination’: ’Receptacle’",Yes,EAR99,85367000,,,DF11 Series
635,,Interconnect,"Connectors, Interconnects",Fiber Optic Connectors,HSC-R2-B(41),CONN FIBER SC RECEPT SMPLX,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,,,1,1,,"{’Connector Style’: ’Quantity’, ’Connector Type’: ’Quantity’, ’Simplex/Duplex’: ’Quantity’, ’Mode’: ’Quantity’, ’Fiber Core Diameter’: ’Quantity’, ’Fiber Cladding Diameter’: ’Quantity’, ’Cable Diameter’: ’Quantity’, ’Mounting Type’: ’Quantity’, ’Fast",Yes,EAR99,85367000,,,
636,,Interconnect,"Connectors, Interconnects",Fiber Optic Connectors,HE-H,CONNECTOR,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time ,,,25,25,,"{’RoHS Status’: ’Quantity’, ’Moisture Sensitivity Level (MSL)’: ’Quantity’, ’Standard Package’: ’Quantity’, ’Other Names’: ’Quantity’}",Yes,EAR99,85367000,,,
637,,Interconnect,"Connectors, Interconnects",Fiber Optic Connectors,MF10B-WRFCH01-0200(31),CONNECTOR,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Connector Style’: ’-’, ’Connector Type’: ’-’, ’Simplex/Duplex’: ’-’, ’Mode’: ’-’, ’Fiber Core Diameter’: ’-’, ’Fiber Cladding Diameter’: ’-’, ’Cable Diameter’: ’-’, ’Mounting Type’: ’-’, ’Fastening Type’: ’-’, ’Housing Color’: ’-’, ’Boot Color’: ’-",Yes,EAR99,85367000,,,
638,//media.digikey.com/Photos/Hirose%20Elect%20Photos/DX30M-14-CV.jpg,Interconnect,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Backshells, Hoods",DX30M-14-CV,IDC CONN 14POS PLUG,"HIROSE ELECTRIC CO., LTD.",Tray,Lead time ,16 weeks,,50,50,,"{’Accessory Type’: ’Two Piece Backshell and Cover’, ’Number of Positions’: ’Two Piece Backshell and Cover’, ’Cable Type’: ’Two Piece Backshell and Cover’, ’Cable Exit’: ’Two Piece Backshell and Cover’, ’Shielding’: ’Two Piece Backshell and Cover’, ’M",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=CL0230-0044-4-00&productname=DX-100-CV1&series=DX&documenttype=Catalog&lang=en&documentid=D49664_en,,
639,//media.digikey.com/Photos/Hirose%20Elect%20Photos/FI-20-CV(60).jpg,Interconnect,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Backshells, Hoods",FI-20-CV(60),CONN BACKSHELL 15POS 180DEG GRAY,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,,,25,25,,"{’Accessory Type’: ’Two Piece Backshell’, ’Number of Positions’: ’Two Piece Backshell’, ’Cable Type’: ’Two Piece Backshell’, ’Cable Exit’: ’Two Piece Backshell’, ’Shielding’: ’Two Piece Backshell’, ’Material’: ’Two Piece Backshell’, ’Plating’: ’Two P",No,EAR99,85367000,,,
640,//media.digikey.com/Photos/Hirose%20Elect%20Photos/DX-50-CV.JPG,Interconnect,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Backshells, Hoods",DX-50-CV,CONN HOOD 50PIN,"HIROSE ELECTRIC CO., LTD.",Tray,Lead time ,16 weeks,,10,10,,"{’Accessory Type’: ’Two Piece Backshell and Cover’, ’Number of Positions’: ’Two Piece Backshell and Cover’, ’Cable Type’: ’Two Piece Backshell and Cover’, ’Cable Exit’: ’Two Piece Backshell and Cover’, ’Shielding’: ’Two Piece Backshell and Cover’, ’M",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=CL0230-0044-4-00&productname=DX-100-CV1&series=DX&documenttype=Catalog&lang=en&documentid=D49664_en,,
641,//media.digikey.com/Photos/Hirose%20Elect%20Photos/FI-20-CVS2(50).jpg,Interconnect,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Backshells, Hoods",FI-20-CVS2(50),CONN BACKSHELL 20POS 90DEG GRAY,"HIROSE ELECTRIC CO., LTD.",Tray,Lead time ,,,10,10,,"{’Accessory Type’: ’Two Piece Backshell’, ’Number of Positions’: ’Two Piece Backshell’, ’Cable Type’: ’Two Piece Backshell’, ’Cable Exit’: ’Two Piece Backshell’, ’Shielding’: ’Two Piece Backshell’, ’Material’: ’Two Piece Backshell’, ’Plating’: ’Two P",Yes,EAR99,85367000,,,
642,//media.digikey.com/Photos/Hirose%20Elect%20Photos/GT16-2428SCF.JPG,Interconnect,"Connectors, Interconnects",Coaxial Connectors (RF) - Contacts,GT16-2428SCF,CONN SOCKET INNER CONTACT F CRMP,"HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,16 weeks,,"10,000","10,000",,"{’Cable Group’: ’-’, ’Center Conductor Diameter’: ’-’, ’Wire Gauge’: ’-’, ’Contact Termination’: ’-’, ’Pin or Socket’: ’-’, ’Type’: ’-’, ’Mounting Type’: ’-’, ’Impedance’: ’-’, ’Contact Material’: ’-’, ’Contact Finish’: ’-’, ’Contact Finish Thickness",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=&productname=&series=GT16&documenttype=Catalog&lang=en&documentid=D49384_en,,
643,//media.digikey.com/photos/Hirose%20Elect%20Photos/HR30-7R-12PC(31).jpg,Interconnect,"Connectors, Interconnects",Circular Connectors - Housings,HR30-7R-12PC(31),CONN RCPT HSG MALE 12POS PNL MT,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Connector Type’: ’Receptacle Housing’, ’Type’: ’Receptacle Housing’, ’Number of Positions’: ’Receptacle Housing’, ’Shell Size - Insert’: ’Receptacle Housing’, ’Shell Size, MIL’: ’Receptacle Housing’, ’Contact Type’: ’Receptacle Housing’, ’Contact S",Yes,EAR99,85367000,,,
644,//media.digikey.com/photos/Hirose%20Elect%20Photos/HRMP-U.FLJ.jpg,Interconnect,"Connectors, Interconnects",Coaxial Connectors (RF) - Adapters,HRMP-U.FLJ(40),CONN ADAPT SMA PLUG TO U.FL JACK,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,20,20,,"{’Adapter Type’: ’Plug to Jack’, ’Conversion Type’: ’Plug to Jack’, ’Adapter Series’: ’Plug to Jack’, ’Center Gender’: ’Plug to Jack’, ’Convert From (Adapter End)’: ’Plug to Jack’, ’Convert To (Adapter End)’: ’Plug to Jack’, ’Impedance’: ’Plug to Jac",Yes,EAR99,85367000,,,RF Connectors Original
645,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MS-180-HRMJ-3.JPG,Interconnect,"Connectors, Interconnects",Coaxial Connectors (RF) - Accessories,MS-180-HRMJ-3,CONN MEASURE PROBE FOR MS-180,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time ,16 weeks,,1,1,,"{’Connector Style’: ’Coaxial Switch - 2.24mm Plug Dia’, ’Accessory Type’: ’Coaxial Switch - 2.24mm Plug Dia’, ’For Use With/Related Products’: ’Coaxial Switch - 2.24mm Plug Dia’, ’Body Material’: ’Coaxial Switch - 2.24mm Plug Dia’, ’Body Finish’: ’Co",Yes,EAR99,85367000,,,MS-180 Connector Series
646,//media.digikey.com/photos/Hirose%20Elect%20Photos/HR10-PC-111.jpg,Interconnect,"Connectors, Interconnects",Circular Connectors - Contacts,HR10-PC-211,CONTACT PIN 26-30AWG CRIMP GOLD,"HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,16 weeks,,"10,000","10,000",,"{’Type’: ’Signal, Stamped’, ’Contact Type’: ’Signal, Stamped’, ’Contact Size’: ’Signal, Stamped’, ’Wire Gauge or Range - AWG’: ’Signal, Stamped’, ’Wire Gauge or Range - mm²’: ’Signal, Stamped’, ’Wire Gauge or Range - Coaxial’: ’Signal, Stamped’, ’Con",Yes,EAR99,85367000,,,HR10 Series Connectors
647,//media.digikey.com/photos/Hirose%20Elect%20Photos/JR16WCC-10(71).jpg,Interconnect,"Connectors, Interconnects",Circular Connectors - Backshells and Cable Clamps,JR16WCC-10(71),CONN CABLE CLAMP SZ 16 M20 BLACK,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time ,16 weeks,,20,20,,"{’Type’: ’Cable Clamp’, ’Cable Opening’: ’Cable Clamp’, ’Diameter - Outside’: ’Cable Clamp’, ’Shell Size - Insert’: ’Cable Clamp’, ’Thread Size’: ’Cable Clamp’, ’Cable Exit’: ’Cable Clamp’, ’Material’: ’Cable Clamp’, ’Plating’: ’Cable Clamp’, ’Shield",Yes,EAR99,85367000,,,
648,//media.digikey.com/Photos/Hirose%20Elect%20Photos/DH-LNA.jpg,Interconnect,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Accessories - Jackscrews",DH-LNA,CONN LOCK SCREW FOR DH RECEPT,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time ,16 weeks,,200,200,,"{’Accessory Type’: ’Jackscrew Socket’, ’For Use With/Related Products’: ’Jackscrew Socket’, ’Features’: ’Jackscrew Socket’, ’Length - Threaded Portion Below Head’: ’Jackscrew Socket’, ’Length - Below Head’: ’Jackscrew Socket’, ’Thread Size’: ’Jackscr",Yes,EAR99,85367000,,,
649,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MS-156C.JPG,Interconnect,"Connectors, Interconnects",Coaxial Connectors (RF),MS-156C3(20),CONN COAX SWITCH RCPT STR 50OHM,"HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,16 weeks,,"2,000","2,000",,"{’Connector Style’: ’Coaxial Switch - 4mm Plug Dia’, ’Connector Type’: ’Coaxial Switch - 4mm Plug Dia’, ’Contact Termination’: ’Coaxial Switch - 4mm Plug Dia’, ’Shield Termination’: ’Coaxial Switch - 4mm Plug Dia’, ’Impedance’: ’Coaxial Switch - 4mm ",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=CL0358-0188-8-00&productname=MS-156R-HRMJ-1&series=MS-156C&documenttype=Catalog&lang=en&documentid=D49421_en,,RF Connectors Original
650,,Interconnect,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Accessories - Jackscrews",HD-LNA(10),LOCKING DEVICE FOR D-SUB,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,100,100,,"{’RoHS Status’: ’RoHS Compliant’, ’Standard Package’: ’RoHS Compliant’, ’Other Names’: ’RoHS Compliant’}",Yes,EAR99,85367000,,,
651,//media.digikey.com/Photos/Hirose%20Elect%20Photos/DH-LNA.jpg,Interconnect,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Accessories - Jackscrews",DH-LNA-W8,CONN LOCK SCREW FOR DH RECEPT,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time ,16 weeks,,200,200,,"{’Accessory Type’: ’Jackscrew Socket’, ’For Use With/Related Products’: ’Jackscrew Socket’, ’Features’: ’Jackscrew Socket’, ’Length - Threaded Portion Below Head’: ’Jackscrew Socket’, ’Length - Below Head’: ’Jackscrew Socket’, ’Thread Size’: ’Jackscr",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=CL0244-0039-7-00&productname=DH-17-CT1B&series=DH&documenttype=Catalog&lang=en&documentid=D31703_en,,
652,,Interconnect,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Accessories - Jackscrews",HD-LNA(11),LOCKING DEVICE FOR D-SUB,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,100,100,,"{’RoHS Status’: ’RoHS Compliant’, ’Standard Package’: ’RoHS Compliant’, ’Other Names’: ’RoHS Compliant’}",Yes,EAR99,85367000,,,
653,//media.digikey.com/Photos/Hirose%20Elect%20Photos/FH19C-10S-0.5SH%28xx%29.jpg,Interconnect,"Connectors, Interconnects","FFC, FPC (Flat Flexible) Connectors",FH19C-10S-0.5SH(10),CONN FFC BOTTOM 10POS 0.50MM R/A,"HIROSE ELECTRIC CO., LTD.",,Lead time ,16 weeks,,1,1,,"{’Flat Flex Type’: ’FFC, FPC’, ’Mounting Type’: ’FFC, FPC’, ’Connector/Contact Type’: ’FFC, FPC’, ’Number of Positions’: ’FFC, FPC’, ’Pitch’: ’FFC, FPC’, ’Termination’: ’FFC, FPC’, ’FFC, FCB Thickness’: ’FFC, FPC’, ’Height Above Board’: ’FFC, FPC’, ’",Yes,EAR99,85367000,,,FH19C Series
654,//media.digikey.com/Photos/Hirose%20Elect%20Photos/FH19C-10S-0.5SH%28xx%29.jpg,Interconnect,"Connectors, Interconnects","FFC, FPC (Flat Flexible) Connectors",FH19C-10S-0.5SH(10),CONN FFC BOTTOM 10POS 0.50MM R/A,"HIROSE ELECTRIC CO., LTD.",,Lead time ,16 weeks,,1,1,,"{’Flat Flex Type’: ’FFC, FPC’, ’Mounting Type’: ’FFC, FPC’, ’Connector/Contact Type’: ’FFC, FPC’, ’Number of Positions’: ’FFC, FPC’, ’Pitch’: ’FFC, FPC’, ’Termination’: ’FFC, FPC’, ’FFC, FCB Thickness’: ’FFC, FPC’, ’Height Above Board’: ’FFC, FPC’, ’",Yes,EAR99,85367000,,,FH19C Series
655,//media.digikey.com/photos/Hirose%20Elect%20Photos/FH12-Series_10-Pos.jpg,Interconnect,"Connectors, Interconnects","FFC, FPC (Flat Flexible) Connectors",FH12-10S-0.5SVA(54),CONN FFC VERT 10POS 0.50MM SMD,"HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,16 weeks,,"1,000","1,000",,"{’Flat Flex Type’: ’FFC, FPC’, ’Mounting Type’: ’FFC, FPC’, ’Connector/Contact Type’: ’FFC, FPC’, ’Number of Positions’: ’FFC, FPC’, ’Pitch’: ’FFC, FPC’, ’Termination’: ’FFC, FPC’, ’FFC, FCB Thickness’: ’FFC, FPC’, ’Height Above Board’: ’FFC, FPC’, ’",ROHS3 Compliant,EAR99,85367000,https://www.hirose.com/product/document?clcode=&productname=&series=FH12&documenttype=Catalog&lang=en&documentid=D31648_en,,FH12 Series
656,//media.digikey.com/Photos/Hirose%20Elect%20Photos/SMPM-TMJ.JPG,Interconnect,"Connectors, Interconnects",Coaxial Connectors (RF) - Terminators,SMPM-TMJ,CONN TERMINATOR JACK,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’RoHS Status’: ’RoHS Compliant’, ’Moisture Sensitivity Level (MSL)’: ’RoHS Compliant’, ’Standard Package’: ’RoHS Compliant’, ’Other Names’: ’RoHS Compliant’}",Yes,EAR99,85367000,,,
657,//media.digikey.com/photos/Hirose%20Elect%20Photos/FH12-Series_10-Pos.jpg,Interconnect,"Connectors, Interconnects","FFC, FPC (Flat Flexible) Connectors",FH12-10S-0.5SVA(54),CONN FFC VERT 10POS 0.50MM SMD,"HIROSE ELECTRIC CO., LTD.",,Lead time ,16 weeks,,1,1,,"{’Flat Flex Type’: ’FFC, FPC’, ’Mounting Type’: ’FFC, FPC’, ’Connector/Contact Type’: ’FFC, FPC’, ’Number of Positions’: ’FFC, FPC’, ’Pitch’: ’FFC, FPC’, ’Termination’: ’FFC, FPC’, ’FFC, FCB Thickness’: ’FFC, FPC’, ’Height Above Board’: ’FFC, FPC’, ’",ROHS3 Compliant,EAR99,85367000,https://www.hirose.com/product/document?clcode=&productname=&series=FH12&documenttype=Catalog&lang=en&documentid=D31648_en,,FH12 Series
658,,Interconnect,"Connectors, Interconnects",Coaxial Connectors (RF) - Terminators,HRM-601JW(51),CONN TERMINATOR PLUG SMA 50 OHM,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time ,16 weeks,,20,20,,"{’Connector Style’: ’SMA’, ’Connector Type’: ’SMA’, ’Frequency - Max’: ’SMA’, ’Impedance’: ’SMA’, ’Mounting Type’: ’SMA’, ’Body Finish’: ’SMA’, ’Contact Material’: ’SMA’, ’Contact Finish’: ’SMA’, ’Features’: ’SMA’, ’Body Material’: ’SMA’, ’Dielectric",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=CL0323-0238-0-40&productname=HRM-100-1S1(40)&series=HRM&documenttype=Catalog&lang=en&documentid=D49696_en,,
659,//media.digikey.com/photos/Hirose%20Elect%20Photos/FH12-Series_10-Pos.jpg,Interconnect,"Connectors, Interconnects","FFC, FPC (Flat Flexible) Connectors",FH12-10S-0.5SVA(54),CONN FFC VERT 10POS 0.50MM SMD,"HIROSE ELECTRIC CO., LTD.",,Lead time ,16 weeks,,1,1,,"{’Flat Flex Type’: ’FFC, FPC’, ’Mounting Type’: ’FFC, FPC’, ’Connector/Contact Type’: ’FFC, FPC’, ’Number of Positions’: ’FFC, FPC’, ’Pitch’: ’FFC, FPC’, ’Termination’: ’FFC, FPC’, ’FFC, FCB Thickness’: ’FFC, FPC’, ’Height Above Board’: ’FFC, FPC’, ’",ROHS3 Compliant,EAR99,85367000,https://www.hirose.com/product/document?clcode=&productname=&series=FH12&documenttype=Catalog&lang=en&documentid=D31648_en,,FH12 Series
660,//media.digikey.com/Photos/Hirose%20Elect%20Photos/SMP-TMJ.jpg,Interconnect,"Connectors, Interconnects",Coaxial Connectors (RF) - Terminators,SMP-TMJ,CONN TERMINATOR SMP JACK,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time ,16 weeks,,1,1,,"{’Connector Style’: ’SMP’, ’Connector Type’: ’SMP’, ’Frequency - Max’: ’SMP’, ’Impedance’: ’SMP’, ’Mounting Type’: ’SMP’, ’Body Finish’: ’SMP’, ’Contact Material’: ’SMP’, ’Contact Finish’: ’SMP’, ’Features’: ’SMP’, ’Body Material’: ’SMP’, ’Dielectric",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=&productname=&series=SMP&documenttype=Catalog&lang=en&documentid=D143834_en,,
661,,Interconnect,"Connectors, Interconnects",Coaxial Connectors (RF) - Terminators,NF-C-1(40),CONN RF TERMINATOR,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time ,16 weeks,,20,20,,"{’RoHS Status’: ’ROHS3 Compliant’, ’Moisture Sensitivity Level (MSL)’: ’ROHS3 Compliant’, ’Standard Package’: ’ROHS3 Compliant’, ’Other Names’: ’ROHS3 Compliant’}",ROHS3 Compliant,EAR99,85367000,,,
662,//media.digikey.com/photos/Hirose%20Elect%20Photos/HV-TMP(40).JPG,Interconnect,"Connectors, Interconnects",Coaxial Connectors (RF) - Terminators,HV-TMP(40),CONN TERMINATOR PLUG 50OHM,"HIROSE ELECTRIC CO., LTD.",Box,Lead time ,16 weeks,,1,1,,"{’Connector Style’: ’1.85mm’, ’Connector Type’: ’1.85mm’, ’Frequency - Max’: ’1.85mm’, ’Impedance’: ’1.85mm’, ’Mounting Type’: ’1.85mm’, ’Body Finish’: ’1.85mm’, ’Contact Material’: ’1.85mm’, ’Contact Finish’: ’1.85mm’, ’Features’: ’1.85mm’, ’Body Ma",Yes,EAR99,85367000,,,
663,//media.digikey.com/Photos/Hirose%20Elect%20Photos/RDBD-MEKURAPIN.jpg,Interconnect,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Accessories",RDBD-MEKURAPIN,CONN CONTACT PIN,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time ,16 weeks,,"1,000","1,000",,"{’Accessory Type’: ’Polarizing Pin’, ’For Use With/Related Products’: ’Polarizing Pin’, ’Features’: ’Polarizing Pin’, ’Number of Positions’: ’Polarizing Pin’, ’RoHS Status’: ’Polarizing Pin’, ’Moisture Sensitivity Level (MSL)’: ’Polarizing Pin’, ’Sta",Yes,EAR99,85367000,,,
664,//media.digikey.com/Photos/Hirose%20Elect%20Photos/DH-37-CMB(8.8).jpg,Interconnect,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Accessories",DH-37-CMB(8.8),CABLE CLAMP FOR 8.8MM CABLE,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time ,16 weeks,,100,100,,"{’Accessory Type’: ’Cable Clamp’, ’For Use With/Related Products’: ’Cable Clamp’, ’Features’: ’Cable Clamp’, ’Number of Positions’: ’Cable Clamp’, ’RoHS Status’: ’Cable Clamp’, ’Moisture Sensitivity Level (MSL)’: ’Cable Clamp’, ’Standard Package’: ’C",No,EAR99,85367000,,,DH Impedance Controlled Interface
665,//media.digikey.com/Photos/Hirose%20Elect%20Photos/DH-17-CMB(6.3).JPG,Interconnect,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Accessories",DH-17-CMB(6.3),CABLE CLAMP FOR 6.3MM CABLE,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time ,16 weeks,,100,100,,"{’Accessory Type’: ’Cable Clamp’, ’For Use With/Related Products’: ’Cable Clamp’, ’Features’: ’Cable Clamp’, ’Number of Positions’: ’Cable Clamp’, ’RoHS Status’: ’Cable Clamp’, ’Standard Package’: ’Cable Clamp’, ’Other Names’: ’Cable Clamp’}",No,EAR99,85367000,https://www.hirose.com/product/document?clcode=CL0244-0039-7-00&productname=DH-17-CT1B&series=DH&documenttype=Catalog&lang=en&documentid=D31703_en,,DH Impedance Controlled Interface
666,//media.digikey.com/Photos/Hirose%20Elect%20Photos/DH-27-CMB(6.9).JPG,Interconnect,"Connectors, Interconnects","D-Sub, D-Shaped Connectors - Accessories",DH-27-CMB(6.9),CABLE CLAMP FOR 6.9MM CABLE,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time ,16 weeks,,100,100,,"{’Accessory Type’: ’Cable Clamp’, ’For Use With/Related Products’: ’Cable Clamp’, ’Features’: ’Cable Clamp’, ’Number of Positions’: ’Cable Clamp’, ’RoHS Status’: ’Cable Clamp’, ’Standard Package’: ’Cable Clamp’, ’Other Names’: ’Cable Clamp’}",Yes,EAR99,85367000,,,DH Impedance Controlled Interface
667,//media.digikey.com/Photos/Hirose%20Elect%20Photos/HDEB-9PF(05).jpg,Interconnect,"Connectors, Interconnects",D-Sub Connectors,HDEB-9PF(05),CONN D-SUB PLUG 9POS PNL MNT,"HIROSE ELECTRIC CO., LTD.",Tray,Lead time ,16 weeks,,10,10,,"{’Connector Style’: ’D-Sub’, ’Connector Type’: ’D-Sub’, ’Number of Positions’: ’D-Sub’, ’Number of Rows’: ’D-Sub’, ’Mounting Type’: ’D-Sub’, ’Shell Size, Connector Layout’: ’D-Sub’, ’Contact Type’: ’D-Sub’, ’Flange Feature’: ’D-Sub’, ’Termination’: ’",Yes,EAR99,85367000,https://www.hirose.com/product/document?clcode=CL0211-0233-9-05&productname=HDEB-9S(05)&series=HD&documenttype=Catalog&lang=en&documentid=D49675_en,,
668,//media.digikey.com/Photos/Hirose%20Elect%20Photos/RDED-9SE1%5EM2.6(55).jpg,Interconnect,"Connectors, Interconnects",D-Sub Connectors,RDED-9SE1/M2.6(55),CONN D-SUB RCPT 9POS R/A SLDR,"HIROSE ELECTRIC CO., LTD.",Tray,Lead time ,16 weeks,,10,10,,"{’Connector Style’: ’D-Sub’, ’Connector Type’: ’D-Sub’, ’Number of Positions’: ’D-Sub’, ’Number of Rows’: ’D-Sub’, ’Mounting Type’: ’D-Sub’, ’Shell Size, Connector Layout’: ’D-Sub’, ’Contact Type’: ’D-Sub’, ’Flange Feature’: ’D-Sub’, ’Termination’: ’",Yes,EAR99,85367000,,,
