Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
101,https://www.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,Passive Components,"Crystals, Oscillators, Resonators",Oscillators,CSX750FCC16000000T,XTAL OSC XO 16.0000MHZ CMOS TTL,"CITIZEN FINE DEVICE CO., LTD.",Tape and Reel,Lead time,29 Weeks,,"1,000","1,000",,"{""Base Resonator"":"" Crystal"","" Type"":"" XO (Standard)"","" Frequency"":"" 16MHz"","" Function"":"" Enable/Disable"","" Output"":"" CMOS"","" TTL"","" Voltage - Supply"":"" 5V"","" Frequency Stability"":"" 100ppm"","" Absolute Pull Range (APR)"":"" -"","" Operating Temperature"":"" -20C ~ 70C"","" Spread Spectrum Bandwidth"":"" -"","" Current - Supply (Max)"":"" 25mA"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 4-SMD"","" No Lead"","" Size / Dimension"":"" 0276"" L x 0197"" W (700mm x 500mm)"","" Height - Seated (Max)"":"" 0063"" (160mm)"","" Current - Supply (Disable) (Max)"":"" 10mA"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"",""000"","" Other Names"":"" 300-7210-2}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_Oscillator/CSX-750F_E.pdf,,
102,https://www.digikey.com/photos/Citizen%20Amer%20Photos/HCM49%20seris.jpg,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HCM494000000ABJT,CRYSTAL 4.0000MHZ 18PF SMD,"CITIZEN FINE DEVICE CO., LTD.",Tape and Reel,Lead time,26 Weeks,,"1,000","1,000",,"{""Type"":"" MHz Crystal"","" Frequency"":"" 4MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 30ppm"","" Load Capacitance"":"" 18pF"","" ESR (Equivalent Series Resistance)"":"" 150 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0449"" L x 0185"" W (1140mm x 470mm)"","" Height - Seated (Max)"":"" 0169"" (430mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"",""000"","" Other Names"":"" 300-6103-2}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HCM49_E.pdf,,
103,https://www.digikey.com/photos/Citizen%20Amer%20Photos/HCM49%20seris.jpg,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HCM497372800ABJT,CRYSTAL 7.3728MHZ 18PF SMD,"CITIZEN FINE DEVICE CO., LTD.",Tape,Lead time,26 Weeks,,1,1,,"{""Type"":"" MHz Crystal"","" Frequency"":"" 73728MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 30ppm"","" Load Capacitance"":"" 18pF"","" ESR (Equivalent Series Resistance)"":"" 100 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0449"" L x 0185"" W (1140mm x 470mm)"","" Height - Seated (Max)"":"" 0169"" (430mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 300-6115-1}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HCM49_E.pdf,,
104,https://www.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,Passive Components,"Crystals, Oscillators, Resonators",Oscillators,CSX750FCC16000000T,XTAL OSC XO 16.0000MHZ CMOS TTL,"CITIZEN FINE DEVICE CO., LTD.",Reel,Lead time,29 Weeks,,1,1,,"{""Base Resonator"":"" Crystal"","" Type"":"" XO (Standard)"","" Frequency"":"" 16MHz"","" Function"":"" Enable/Disable"","" Output"":"" CMOS"","" TTL"","" Voltage - Supply"":"" 5V"","" Frequency Stability"":"" 100ppm"","" Absolute Pull Range (APR)"":"" -"","" Operating Temperature"":"" -20C ~ 70C"","" Spread Spectrum Bandwidth"":"" -"","" Current - Supply (Max)"":"" 25mA"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 4-SMD"","" No Lead"","" Size / Dimension"":"" 0276"" L x 0197"" W (700mm x 500mm)"","" Height - Seated (Max)"":"" 0063"" (160mm)"","" Current - Supply (Disable) (Max)"":"" 10mA"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 300-7210-6}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_Oscillator/CSX-750F_E.pdf,,
105,https://www.digikey.com/photos/Citizen%20Amer%20Photos/HCM49%20seris.jpg,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HCM494000000ABJT,CRYSTAL 4.0000MHZ 18PF SMD,"CITIZEN FINE DEVICE CO., LTD.",Tape,Lead time,26 Weeks,,1,1,,"{""Type"":"" MHz Crystal"","" Frequency"":"" 4MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 30ppm"","" Load Capacitance"":"" 18pF"","" ESR (Equivalent Series Resistance)"":"" 150 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0449"" L x 0185"" W (1140mm x 470mm)"","" Height - Seated (Max)"":"" 0169"" (430mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 300-6103-1}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HCM49_E.pdf,,
106,https://www.digikey.com/photos/Citizen%20Amer%20Photos/HCM49%20seris.jpg,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HCM497372800ABJT,CRYSTAL 7.3728MHZ 18PF SMD,"CITIZEN FINE DEVICE CO., LTD.",Reel,Lead time,26 Weeks,,1,1,,"{""Type"":"" MHz Crystal"","" Frequency"":"" 73728MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 30ppm"","" Load Capacitance"":"" 18pF"","" ESR (Equivalent Series Resistance)"":"" 100 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0449"" L x 0185"" W (1140mm x 470mm)"","" Height - Seated (Max)"":"" 0169"" (430mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 300-6115-6}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HCM49_E.pdf,,
107,https://www.digikey.com/photos/Citizen%20Amer%20Photos/HCM49%20seris.jpg,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HCM494000000ABJT,CRYSTAL 4.0000MHZ 18PF SMD,"CITIZEN FINE DEVICE CO., LTD.",Reel,Lead time,26 Weeks,,1,1,,"{""Type"":"" MHz Crystal"","" Frequency"":"" 4MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 30ppm"","" Load Capacitance"":"" 18pF"","" ESR (Equivalent Series Resistance)"":"" 150 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0449"" L x 0185"" W (1140mm x 470mm)"","" Height - Seated (Max)"":"" 0169"" (430mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 300-6103-6}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HCM49_E.pdf,,
108,https://www.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,Passive Components,"Crystals, Oscillators, Resonators",Oscillators,CSX-750FCC1843200T,XTAL OSC XO 1.8432MHZ CMOS TTL,"CITIZEN FINE DEVICE CO., LTD.",Tape,Lead time,29 Weeks,,1,1,,"{""Base Resonator"":"" Crystal"","" Type"":"" XO (Standard)"","" Frequency"":"" 18432MHz"","" Function"":"" Enable/Disable"","" Output"":"" CMOS"","" TTL"","" Voltage - Supply"":"" 5V"","" Frequency Stability"":"" 100ppm"","" Absolute Pull Range (APR)"":"" -"","" Operating Temperature"":"" -20C ~ 70C"","" Spread Spectrum Bandwidth"":"" -"","" Current - Supply (Max)"":"" 25mA"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 4-SMD"","" No Lead"","" Size / Dimension"":"" 0276"" L x 0197"" W (700mm x 500mm)"","" Height - Seated (Max)"":"" 0063"" (160mm)"","" Current - Supply (Disable) (Max)"":"" 10mA"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 300-7200-1}",Yes,EAR99,85441190,,,
109,https://www.digikey.com/photos/Citizen%20Amer%20Photos/HCM49%20seris.jpg,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HCM497680000ABJT,CRYSTAL 7.6800MHZ 18PF SMD,"CITIZEN FINE DEVICE CO., LTD.",Tape and Reel,Lead time,27 Weeks,,"1,000","1,000",,"{""Type"":"" MHz Crystal"","" Frequency"":"" 768MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 30ppm"","" Load Capacitance"":"" 18pF"","" ESR (Equivalent Series Resistance)"":"" 100 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0449"" L x 0185"" W (1140mm x 470mm)"","" Height - Seated (Max)"":"" 0169"" (430mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"",""000"","" Other Names"":"" 300-6116}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HCM49_E.pdf,,
110,https://www.digikey.com/photos/Citizen%20Amer%20Photos/HCM49%20seris.jpg,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HCM497680000ABJT,CRYSTAL 7.6800MHZ 18PF SMD,"CITIZEN FINE DEVICE CO., LTD.",Tape,Lead time,27 Weeks,,1,1,,"{""Type"":"" MHz Crystal"","" Frequency"":"" 768MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 30ppm"","" Load Capacitance"":"" 18pF"","" ESR (Equivalent Series Resistance)"":"" 100 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0449"" L x 0185"" W (1140mm x 470mm)"","" Height - Seated (Max)"":"" 0169"" (430mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 300-6116-1}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HCM49_E.pdf,,
111,https://www.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,Passive Components,"Crystals, Oscillators, Resonators",Oscillators,CSX-750FCC8000000T,XTAL OSC XO 8.0000MHZ CMOS TTL,"CITIZEN FINE DEVICE CO., LTD.",Tape and Reel,Lead time,29 Weeks,,"1,000","1,000",,"{""Base Resonator"":"" Crystal"","" Type"":"" XO (Standard)"","" Frequency"":"" 8MHz"","" Function"":"" Enable/Disable"","" Output"":"" CMOS"","" TTL"","" Voltage - Supply"":"" 5V"","" Frequency Stability"":"" 100ppm"","" Absolute Pull Range (APR)"":"" -"","" Operating Temperature"":"" -20C ~ 70C"","" Spread Spectrum Bandwidth"":"" -"","" Current - Supply (Max)"":"" 25mA"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 4-SMD"","" No Lead"","" Size / Dimension"":"" 0276"" L x 0197"" W (700mm x 500mm)"","" Height - Seated (Max)"":"" 0063"" (160mm)"","" Current - Supply (Disable) (Max)"":"" 10mA"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"",""000"","" Other Names"":"" 300-7204-2}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_Oscillator/CSX-750F_E.pdf,,
112,https://www.digikey.com/Photos/Citizen/MFG_CL-196.jpg,Passive Components,Optoelectronics,LED Indication - Discrete,CL-196HR-CD-T,LED RED SMD,"CITIZEN FINE DEVICE CO., LTD.",Tape and Reel,Lead time,12 Weeks,,"5,000","5,000",,"{""Color"":"" Red"","" Configuration"":"" Standard"","" Lens Color"":"" -"","" Lens Transparency"":"" -"","" Millicandela Rating"":"" 23mcd"","" Lens Style"":"" Rectangle with Flat Top"","" Lens Size"":"" 160mm x 080mm"","" Voltage - Forward (Vf) (Typ)"":"" 18V"","" Current - Test"":"" 20mA"","" Viewing Angle"":"" -"","" Mounting Type"":"" Surface Mount"","" Wavelength - Dominant"":"" 640nm"","" Wavelength - Peak"":"" -"","" Features"":"" -"","" Package / Case"":"" 0603 (1608 Metric)"","" Supplier Device Package"":"" -"","" Size / Dimension"":"" 160mm L x 080mm W"","" Height (Max)"":"" 060mm"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" 1642-1494-2}",Yes,EAR99,90318000,http://ce.citizen.co.jp/up_img/product/zzOM8tpTLfGL/CL-196_e.pdf,,
113,https://www.digikey.com/Photos/Citizen/MFG_CL-196.jpg,Passive Components,Optoelectronics,LED Indication - Discrete,CL-196HR-CD-T,LED RED SMD,"CITIZEN FINE DEVICE CO., LTD.",Tape,Lead time,12 Weeks,,1,1,,"{""Color"":"" Red"","" Configuration"":"" Standard"","" Lens Color"":"" -"","" Lens Transparency"":"" -"","" Millicandela Rating"":"" 23mcd"","" Lens Style"":"" Rectangle with Flat Top"","" Lens Size"":"" 160mm x 080mm"","" Voltage - Forward (Vf) (Typ)"":"" 18V"","" Current - Test"":"" 20mA"","" Viewing Angle"":"" -"","" Mounting Type"":"" Surface Mount"","" Wavelength - Dominant"":"" 640nm"","" Wavelength - Peak"":"" -"","" Features"":"" -"","" Package / Case"":"" 0603 (1608 Metric)"","" Supplier Device Package"":"" -"","" Size / Dimension"":"" 160mm L x 080mm W"","" Height (Max)"":"" 060mm"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 1"","" Other Names"":"" 1642-1494-1}",Yes,EAR99,90318000,http://ce.citizen.co.jp/up_img/product/zzOM8tpTLfGL/CL-196_e.pdf,,
114,https://www.digikey.com/Photos/Citizen/MFG_CL-196.jpg,Passive Components,Optoelectronics,LED Indication - Discrete,CL-196HR-CD-T,LED RED SMD,"CITIZEN FINE DEVICE CO., LTD.",Reel,Lead time,12 Weeks,,1,1,,"{""Color"":"" Red"","" Configuration"":"" Standard"","" Lens Color"":"" -"","" Lens Transparency"":"" -"","" Millicandela Rating"":"" 23mcd"","" Lens Style"":"" Rectangle with Flat Top"","" Lens Size"":"" 160mm x 080mm"","" Voltage - Forward (Vf) (Typ)"":"" 18V"","" Current - Test"":"" 20mA"","" Viewing Angle"":"" -"","" Mounting Type"":"" Surface Mount"","" Wavelength - Dominant"":"" 640nm"","" Wavelength - Peak"":"" -"","" Features"":"" -"","" Package / Case"":"" 0603 (1608 Metric)"","" Supplier Device Package"":"" -"","" Size / Dimension"":"" 160mm L x 080mm W"","" Height (Max)"":"" 060mm"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 1"","" Other Names"":"" 1642-1494-6}",Yes,EAR99,90318000,http://ce.citizen.co.jp/up_img/product/zzOM8tpTLfGL/CL-196_e.pdf,,
115,https://www.digikey.com/Photos/Citizen/MFG_CL-963-1W-Co1-TS.jpg,Passive Components,Optoelectronics,LED Indication - Discrete,CL-963-1W-C01-TS,LED WHITE 2SMD R/A,"CITIZEN FINE DEVICE CO., LTD.",Tape and Reel,Lead time,12 Weeks,,"3,000","3,000",,"{""Color"":"" White"","" Configuration"":"" Standard"","" Lens Color"":"" -"","" Lens Transparency"":"" -"","" Millicandela Rating"":"" 520mcd"","" Lens Style"":"" Rectangle with Flat Top"","" Lens Size"":"" -"","" Voltage - Forward (Vf) (Typ)"":"" 285V"","" Current - Test"":"" 7mA"","" Viewing Angle"":"" -"","" Mounting Type"":"" Surface Mount"","" Right Angle"","" Wavelength - Dominant"":"" -"","" Wavelength - Peak"":"" -"","" Features"":"" -"","" Package / Case"":"" 2-SMD"","" No Lead"","" Supplier Device Package"":"" 2-SMD"","" Size / Dimension"":"" 140mm L x 105mm W"","" Height (Max)"":"" 070mm"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 3"",""000"","" Other Names"":"" 1642-1518-2}",Yes,EAR99,90318000,,,
116,https://www.digikey.com/Photos/Citizen/MFG_CL-270.jpg,Passive Components,Optoelectronics,LED Indication - Discrete,CL-270S-WS-SD-TS,LED WHITE SIDE VIEW LED SMD R/A,"CITIZEN FINE DEVICE CO., LTD.",Tape and Reel,Lead time,12 Weeks,,"5,000","5,000",,"{""Color"":"" White"","" Configuration"":"" Standard"","" Lens Color"":"" -"","" Lens Transparency"":"" -"","" Millicandela Rating"":"" -"","" Lens Style"":"" -"","" Lens Size"":"" -"","" Voltage - Forward (Vf) (Typ)"":"" -"","" Current - Test"":"" -"","" Viewing Angle"":"" -"","" Mounting Type"":"" Surface Mount"","" Right Angle"","" Wavelength - Dominant"":"" -"","" Wavelength - Peak"":"" -"","" Features"":"" -"","" Package / Case"":"" 2-SMD"","" No Lead"","" Supplier Device Package"":"" Side View LED"","" Size / Dimension"":"" 160mm L x 115mm W"","" Height (Max)"":"" 060mm"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" 1642-1500-2}",Yes,EAR99,90318000,http://ce.citizen.co.jp/up_img/product/6M4ONBMSdTNq/CL-270S_e.pdf,,
117,https://www.digikey.com/Photos/Citizen/MFG_CL-963-1W-Co1-TS.jpg,Passive Components,Optoelectronics,LED Indication - Discrete,CL-963-1W-C01-TS,LED WHITE 2SMD R/A,"CITIZEN FINE DEVICE CO., LTD.",Tape,Lead time,12 Weeks,,1,1,,"{""Color"":"" White"","" Configuration"":"" Standard"","" Lens Color"":"" -"","" Lens Transparency"":"" -"","" Millicandela Rating"":"" 520mcd"","" Lens Style"":"" Rectangle with Flat Top"","" Lens Size"":"" -"","" Voltage - Forward (Vf) (Typ)"":"" 285V"","" Current - Test"":"" 7mA"","" Viewing Angle"":"" -"","" Mounting Type"":"" Surface Mount"","" Right Angle"","" Wavelength - Dominant"":"" -"","" Wavelength - Peak"":"" -"","" Features"":"" -"","" Package / Case"":"" 2-SMD"","" No Lead"","" Supplier Device Package"":"" 2-SMD"","" Size / Dimension"":"" 140mm L x 105mm W"","" Height (Max)"":"" 070mm"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 1"","" Other Names"":"" 1642-1518-1}",Yes,EAR99,90318000,,,
118,https://www.digikey.com/Photos/Citizen/MFG_CL-963-1W-Co1-TS.jpg,Passive Components,Optoelectronics,LED Indication - Discrete,CL-963-1W-C01-TS,LED WHITE 2SMD R/A,"CITIZEN FINE DEVICE CO., LTD.",Reel,Lead time,12 Weeks,,1,1,,"{""Color"":"" White"","" Configuration"":"" Standard"","" Lens Color"":"" -"","" Lens Transparency"":"" -"","" Millicandela Rating"":"" 520mcd"","" Lens Style"":"" Rectangle with Flat Top"","" Lens Size"":"" -"","" Voltage - Forward (Vf) (Typ)"":"" 285V"","" Current - Test"":"" 7mA"","" Viewing Angle"":"" -"","" Mounting Type"":"" Surface Mount"","" Right Angle"","" Wavelength - Dominant"":"" -"","" Wavelength - Peak"":"" -"","" Features"":"" -"","" Package / Case"":"" 2-SMD"","" No Lead"","" Supplier Device Package"":"" 2-SMD"","" Size / Dimension"":"" 140mm L x 105mm W"","" Height (Max)"":"" 070mm"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 1"","" Other Names"":"" 1642-1518-6}",Yes,EAR99,90318000,,,
119,https://www.digikey.com/Photos/Citizen/MFG_CL-270.jpg,Passive Components,Optoelectronics,LED Indication - Discrete,CL-270S-WS-SD-TS,LED WHITE SIDE VIEW LED SMD R/A,"CITIZEN FINE DEVICE CO., LTD.",Tape,Lead time,12 Weeks,,1,1,,"{""Color"":"" White"","" Configuration"":"" Standard"","" Lens Color"":"" -"","" Lens Transparency"":"" -"","" Millicandela Rating"":"" -"","" Lens Style"":"" -"","" Lens Size"":"" -"","" Voltage - Forward (Vf) (Typ)"":"" -"","" Current - Test"":"" -"","" Viewing Angle"":"" -"","" Mounting Type"":"" Surface Mount"","" Right Angle"","" Wavelength - Dominant"":"" -"","" Wavelength - Peak"":"" -"","" Features"":"" -"","" Package / Case"":"" 2-SMD"","" No Lead"","" Supplier Device Package"":"" Side View LED"","" Size / Dimension"":"" 160mm L x 115mm W"","" Height (Max)"":"" 060mm"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 1"","" Other Names"":"" 1642-1500-1}",Yes,EAR99,90318000,http://ce.citizen.co.jp/up_img/product/6M4ONBMSdTNq/CL-270S_e.pdf,,
120,https://www.digikey.com/Photos/Citizen/MFG_CL-270.jpg,Passive Components,Optoelectronics,LED Indication - Discrete,CL-270YG-C-TS,LED GREEN SMD R/A,"CITIZEN FINE DEVICE CO., LTD.",Tape and Reel,Lead time,12 Weeks,,"5,000","5,000",,"{""Color"":"" Green"","" Configuration"":"" Standard"","" Lens Color"":"" -"","" Lens Transparency"":"" -"","" Millicandela Rating"":"" 18mcd"","" Lens Style"":"" Rectangle with Flat Top"","" Lens Size"":"" 120mm x 060mm"","" Voltage - Forward (Vf) (Typ)"":"" 22V"","" Current - Test"":"" 20mA"","" Viewing Angle"":"" -"","" Mounting Type"":"" Surface Mount"","" Right Angle"","" Wavelength - Dominant"":"" 575nm"","" Wavelength - Peak"":"" -"","" Features"":"" -"","" Package / Case"":"" 2-SMD"","" No Lead"","" Supplier Device Package"":"" -"","" Size / Dimension"":"" 160mm L x 115mm W"","" Height (Max)"":"" 060mm"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" 1642-1498-2}",Yes,EAR99,90318000,http://ce.citizen.co.jp/up_img/product/Btt36CSoJKfI/CL-270_e.pdf,,
121,https://www.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,Passive Components,"Crystals, Oscillators, Resonators",Oscillators,CSX-750FCC8000000T,XTAL OSC XO 8.0000MHZ CMOS TTL,"CITIZEN FINE DEVICE CO., LTD.",Tape,Lead time,29 Weeks,,1,1,,"{""Base Resonator"":"" Crystal"","" Type"":"" XO (Standard)"","" Frequency"":"" 8MHz"","" Function"":"" Enable/Disable"","" Output"":"" CMOS"","" TTL"","" Voltage - Supply"":"" 5V"","" Frequency Stability"":"" 100ppm"","" Absolute Pull Range (APR)"":"" -"","" Operating Temperature"":"" -20C ~ 70C"","" Spread Spectrum Bandwidth"":"" -"","" Current - Supply (Max)"":"" 25mA"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 4-SMD"","" No Lead"","" Size / Dimension"":"" 0276"" L x 0197"" W (700mm x 500mm)"","" Height - Seated (Max)"":"" 0063"" (160mm)"","" Current - Supply (Disable) (Max)"":"" 10mA"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 300-7204-1}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_Oscillator/CSX-750F_E.pdf,,
122,https://www.digikey.com/Photos/Citizen/MFG_CL-270.jpg,Passive Components,Optoelectronics,LED Indication - Discrete,CL-270S-WS-SD-TS,LED WHITE SIDE VIEW LED SMD R/A,"CITIZEN FINE DEVICE CO., LTD.",Reel,Lead time,12 Weeks,,1,1,,"{""Color"":"" White"","" Configuration"":"" Standard"","" Lens Color"":"" -"","" Lens Transparency"":"" -"","" Millicandela Rating"":"" -"","" Lens Style"":"" -"","" Lens Size"":"" -"","" Voltage - Forward (Vf) (Typ)"":"" -"","" Current - Test"":"" -"","" Viewing Angle"":"" -"","" Mounting Type"":"" Surface Mount"","" Right Angle"","" Wavelength - Dominant"":"" -"","" Wavelength - Peak"":"" -"","" Features"":"" -"","" Package / Case"":"" 2-SMD"","" No Lead"","" Supplier Device Package"":"" Side View LED"","" Size / Dimension"":"" 160mm L x 115mm W"","" Height (Max)"":"" 060mm"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" Standard Package"":"" 1"","" Other Names"":"" 1642-1500-6}",Yes,EAR99,90318000,http://ce.citizen.co.jp/up_img/product/6M4ONBMSdTNq/CL-270S_e.pdf,,
