Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
963,http://www.digikey.com/Photos/Conec%20Photos/131C15019X.JPG,Interconnect,Connectors,D-Sub Connectors,131C15019X,CONN D-SUB PIN 20-24AWG CRIMP,CONEC,Bulk,Lead time,10 Weeks,,100,100,,"{""Type"":"" Signal"","" Contact Type"":"" Male Pin"","" Contact Form"":"" Machined"","" Wire Gauge"":"" 20-24 AWG"","" Contact Termination"":"" Crimp"","" Contact Material"":"" Brass"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" -"","" Termination Finish"":"" -"","" Termination Finish Thickness"":"" -"","" Contact Size"":"" -"","" Features"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" 626-1560""}",Yes,EAR99,85367000,https://conec.com/catalog/en/download/download/drawing/?sku=131C15019X,,
964,http://www.digikey.com/photos/Conec%20Photos/161C18009X.JPG,Interconnect,Connectors,D-Sub Connectors,161C18009X,CONN D-SUB PIN 22AWG CRIMP GOLD,CONEC,Bulk,Lead time,10 Weeks,,500,500,,"{""Type"":"" Signal"","" Contact Type"":"" Male Pin"","" Contact Form"":"" Machined"","" Wire Gauge"":"" 22 AWG"","" Contact Termination"":"" Crimp"","" Contact Material"":"" Copper Alloy"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" 300in (076m)"","" Termination Finish"":"" -"","" Termination Finish Thickness"":"" -"","" Contact Size"":"" -"","" Features"":"" High Density (HD)"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 500"","" Other Names"":"" 161C18009X-ND""}",Yes,EAR99,85367000,,,
965,http://www.digikey.com/Photos/Conec%20Photos/165X10909X.jpg,Interconnect,Connectors,D-Sub Connectors,165X10909X,CONN BACKSHELL 9POS 180DEG SHLD,CONEC,Box,Lead time,11 Weeks,,90,90,,"{""Accessory Type"":"" Two Piece Backshell"","" Number of Positions"":"" 9"","" Cable Type"":"" Round"","" Cable Exit"":"" 180"","" Shielding"":"" Shielded"","" Material"":"" Plastic"","" Metallized"","" Plating"":"" -"","" Hardware"":"" Assembly Hardware"","" Cable Clamp"","" Features"":"" Mating Screws 4-40"","" Color"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 90"","" Other Names"":"" 165X10909X-ND""}",Yes,EAR99,85367000,https://conec.com/catalog/en/download/download/drawing/?sku=165X10919X,,
966,http://www.digikey.com/photos/Conec%20Photos/162A18719X.JPG,Interconnect,Connectors,D-Sub Connectors,162A18719X,CONN D-SUB SOCKET 24-28AWG CRIMP,CONEC,Tray,Lead time,10 Weeks,,500,500,,"{""Type"":"" Signal"","" Contact Type"":"" Female Socket"","" Contact Form"":"" Machined"","" Wire Gauge"":"" 24-28 AWG"","" Contact Termination"":"" Crimp"","" Contact Material"":"" Copper Alloy"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" 800in (0203m)"","" Termination Finish"":"" -"","" Termination Finish Thickness"":"" -"","" Contact Size"":"" -"","" Features"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 500"","" Other Names"":"" 626-1076""}",Yes,EAR99,85367000,https://conec.com/catalog/en/download/download/drawing/?sku=162A18719X,,
967,http://www.digikey.com/Photos/Conec%20Photos/16-001750E.jpg,Interconnect,Connectors,D-Sub Connectors,16-001750E,CONN BACKSHELL 9P 90/180DEG SHLD,CONEC,Bag,Lead time,10 Weeks,,1,1,,"{""Accessory Type"":"" Two Piece Backshell"","" Number of Positions"":"" 9"","" Cable Type"":"" Round"","" Cable Exit"":"" 90"","" 180"","" Shielding"":"" Shielded"","" Material"":"" Plastic"","" Metallized"","" Plating"":"" -"","" Hardware"":"" Assembly Hardware"","" Strain Relief"","" Features"":"" Snap Lock"","" Color"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 626-1713""}",Yes,EAR99,85367000,,,SnapLock D-SUB Hoods
968,http://www.digikey.com/Photos/Conec%20Photos/165X17979X.jpg,Interconnect,Connectors,D-Sub Connectors,165X17979X,CONN BACKSHELL 3POS 180DEG GRAY,CONEC,Bulk,Lead time,11 Weeks,,50,50,,"{""Accessory Type"":"" Two Piece Backshell"","" Number of Positions"":"" 3"","" Cable Type"":"" Round"","" Cable Exit"":"" 180"","" Shielding"":"" Unshielded"","" Material"":"" Polyamide (PA66)"","" Nylon 6/6"","" Glass Filled"","" Plating"":"" -"","" Hardware"":"" Assembly Hardware"","" Features"":"" Mating Screws 4-40"","" Color"":"" Gray"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50"","" Other Names"":"" 165X17979X-ND""}",Yes,EAR99,85367000,https://conec.com/catalog/en/download/download/drawing/?sku=165X17989X,,
969,http://www.digikey.com/photos/Conec%20Photos/165X02639XE.jpg,Interconnect,Connectors,D-Sub Connectors,165X02639XE,CONN BACKSHELL 37POS 180DEG SHLD,CONEC,Bulk,Lead time,11 Weeks,,30,30,,"{""Accessory Type"":"" Two Piece Backshell"","" Number of Positions"":"" 37"","" Cable Type"":"" Round"","" Cable Exit"":"" 180"","" Shielding"":"" Shielded"","" Material"":"" Metal"","" Zinc"","" Plating"":"" Nickel"","" Hardware"":"" Assembly Hardware"","" Strain Relief"","" Features"":"" Mating Screws 4-40"","" Color"":"" Silver"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 30"","" Other Names"":"" 626-1179""}",Yes,EAR99,85367000,,,
970,http://www.digikey.com/Photos/Conec%20Photos/15-004780.jpg,Interconnect,Connectors,D-Sub Connectors,15-004780,CONN BACKSHELL 25POS 180DEG SHLD,CONEC,Box,Lead time,18 Weeks,,1,1,,"{""Accessory Type"":"" One Piece Backshell"","" Number of Positions"":"" 25"","" Cable Type"":"" Round"","" Cable Exit"":"" 180"","" Shielding"":"" Shielded"","" Material"":"" Acrylonitrile Butadiene Styrene (ABS)"","" Metallized"","" Plating"":"" Nickel"","" Hardware"":"" Assembly Hardware"","" Strain Relief"","" Features"":"" Dust Tight/Waterproof (IP67)"","" Mating Screws 4-40"","" Color"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 15-004780-ND""}",Yes,EAR99,85367000,https://conec.com/catalog/en/download/download/drawing/?sku=15-004780,,
971,http://www.digikey.com/Photos/Conec%20Photos/MFG_165X14449X.jpg,Interconnect,Connectors,D-Sub Connectors,165X14449X,50 POS HOOD NEW TYPE,CONEC,Box,Lead time,11 Weeks,,1,1,,"{""Accessory Type"":"" Two Piece Backshell"","" Number of Positions"":"" 50"","" Cable Type"":"" Round"","" Cable Exit"":"" 45"","" 180"","" Shielding"":"" Shielded"","" Material"":"" Metal"","" Zinc"","" Plating"":"" Nickel"","" Hardware"":"" Assembly Hardware"","" Features"":"" Mating Screws 4-40"","" Color"":"" Silver"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1"","" Other Names"":"" 165X14449X-ND""}",Yes,EAR99,85367000,https://conec.com/catalog/en/download/download/drawing/?sku=165X14429X,,
972,http://www.digikey.com/photos/Conec%20Photos/165X10439XE.JPG,Interconnect,Connectors,D-Sub Connectors,165X10439XE,CONN BACKSHELL 9POS 90DEG BLACK,CONEC,Bulk,Lead time,11 Weeks,,50,50,,"{""Accessory Type"":"" One Piece Backshell"","" Number of Positions"":"" 9"","" Cable Type"":"" Round"","" Cable Exit"":"" 90"","" Shielding"":"" Unshielded"","" Material"":"" Polyamide (PA6)"","" Nylon 6"","" Plating"":"" -"","" Hardware"":"" Strain Relief"","" Features"":"" Mating Screws"","" Color"":"" Black"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 50"","" Other Names"":"" 626-1230""}",Yes,EAR99,85367000,https://www.conec.com/en/wp-content/uploads/sites/2/2013/08/IO_Katalog_Gesamt_GB_Web.pdf#page=371,,
973,http://www.digikey.com/photos/Conec%20Photos/165X10459XE.JPG,Interconnect,Connectors,D-Sub Connectors,165X10459XE,CONN BACKSHELL 25POS 90DEG BLACK,CONEC,Bulk,Lead time,11 Weeks,,50,50,,"{""Accessory Type"":"" One Piece Backshell"","" Number of Positions"":"" 25"","" Cable Type"":"" Round"","" Cable Exit"":"" 90"","" Shielding"":"" Unshielded"","" Material"":"" Polyamide (PA6)"","" Nylon 6"","" Plating"":"" -"","" Hardware"":"" Strain Relief"","" Features"":"" Mating Screws"","" Color"":"" Black"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 50"","" Other Names"":"" 626-1232""}",Yes,EAR99,85367000,https://www.conec.com/en/wp-content/uploads/sites/2/2013/08/IO_Katalog_Gesamt_GB_Web.pdf#page=371,,
974,http://www.digikey.com/Photos/Conec%20Photos/16-001770E.jpg,Interconnect,Connectors,D-Sub Connectors,16-001770E,CONN BACKSHELL 25P 90/180DEG SHD,CONEC,Bag,Lead time,10 Weeks,,1,1,,"{""Accessory Type"":"" Two Piece Backshell"","" Number of Positions"":"" 25"","" Cable Type"":"" Round"","" Cable Exit"":"" 90"","" 180"","" Shielding"":"" Shielded"","" Material"":"" Plastic"","" Metallized"","" Plating"":"" -"","" Hardware"":"" Assembly Hardware"","" Strain Relief"","" Features"":"" Snap Lock"","" Color"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 626-1715""}",Yes,EAR99,85367000,,,SnapLock D-SUB Hoods
975,http://www.digikey.com/photos/Conec%20Photos/165X17349X.jpg,Interconnect,Connectors,D-Sub Connectors,165X17349X,CONN BACKSHELL 50POS 180DEG SHLD,CONEC,Bulk,Lead time,11 Weeks,,40,40,,"{""Accessory Type"":"" Two Piece Backshell"","" Number of Positions"":"" 50"","" Cable Type"":"" Round"","" Cable Exit"":"" 180"","" Shielding"":"" Shielded"","" Material"":"" Metal"","" Zinc"","" Plating"":"" Nickel"","" Hardware"":"" Assembly Hardware"","" Strain Relief"","" Features"":"" Mating Screws 4-40"","" Color"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 40"","" Other Names"":"" 165X17349X-ND""}",Yes,EAR99,85367000,,,
976,http://www.digikey.com/photos/Conec%20Photos/DAH1SSAAX01A.JPG,Interconnect,Connectors,D-Sub Connectors,DAH1SSAAX01A,DSUB GENDER CHANGER HD15F HD15F,CONEC,Tray,Lead time,,,90,90,,"{""Connector Style"":"" Gender Changer"","" Convert To (Adapter End)"":"" D-Sub"","" 15 HD"","" Female"","" Convert From (Adapter End)"":"" D-Sub"","" 15 HD"","" Female"","" Number of Rows"":"" 3"","" Mounting Type"":"" Free Hanging (In-Line)"","" Features"":"" -"","" Shielding"":"" -"","" Shell Material"","" Finish"":"" Steel"","" Tin Plated"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" -"","" Ingress Protection"":"" -"","" Material Flammability Rating"":"" UL94 V-0"","" Includes"":"" 3 pcs - 1 Connector"","" 2 Jack Screws"","" Current Rating (Amps)"":"" 3A"","" Housing Color"":"" Yellow"","" Operating Temperature"":"" -55C ~ 105C"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 90"","" Other Names"":"" 626-1296""}",Yes,EAR99,85367000,,,
977,http://www.digikey.com/Photos/Conec%20Photos/164A03929X.jpg,Interconnect,Connectors,D-Sub Connectors,164A03929X,CONN DSUB ADAPTER HD44F DB44M,CONEC,Box,Lead time,10 Weeks,,40,40,,"{""Connector Style"":"" Connector Saver"","" Convert To (Adapter End)"":"" D-Sub"","" 44 HD"","" Female"","" Convert From (Adapter End)"":"" D-Sub"","" 44 Pin Male"","" Number of Rows"":"" 3"","" Mounting Type"":"" Free Hanging (In-Line)"","" Features"":"" -"","" Shielding"":"" -"","" Shell Material"","" Finish"":"" Steel"","" Tin Plated"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" 800in (0203m)"","" Ingress Protection"":"" IP20"","" Material Flammability Rating"":"" UL94 V-0"","" Includes"":"" 3 pcs - 1 Connector"","" 2 Jack Screws"","" Voltage Rating"":"" 60V"","" Current Rating (Amps)"":"" 3A"","" Housing Color"":"" Black"","" Operating Temperature"":"" -55C ~ 125C"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 40"","" Other Names"":"" 164A03929X-ND""}",Yes,EAR99,85367000,,,
978,http://www.digikey.com/photos/Conec%20Photos/165X13219XE.jpg,Interconnect,Connectors,D-Sub Connectors,165X13219XE,CONN BACKSHELL 9P 90/180DEG BLK,CONEC,Bulk,Lead time,11 Weeks,,50,50,,"{""Accessory Type"":"" Hinged Backshell"","" Number of Positions"":"" 9"","" Cable Type"":"" Flat"","" Round"","" Cable Exit"":"" 90"","" 180"","" Shielding"":"" Unshielded"","" Material"":"" Polypropylene (PP)"","" Plating"":"" -"","" Hardware"":"" Assembly Hardware"","" Strain Relief"","" Features"":"" -"","" Color"":"" Black"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 50"","" Other Names"":"" 626-1235""}",Yes,EAR99,85367000,https://www.conec.com/en/wp-content/uploads/sites/2/2013/08/IO_Katalog_Gesamt_GB_Web.pdf,,
979,http://www.digikey.com/photos/Conec%20Photos/MFG_243A11680X.JPG,Interconnect,Connectors,D-Sub Connectors,243A11680X,CONN DSUB ADAPTER HD15F HD15M,CONEC,Tray,Lead time,,,20,20,,"{""Connector Style"":"" Connector Saver"","" Convert To (Adapter End)"":"" D-Sub"","" 15 HD"","" Female"","" Convert From (Adapter End)"":"" D-Sub"","" 15 HD"","" Male"","" Number of Rows"":"" 3"","" Mounting Type"":"" Free Hanging (In-Line)"","" Features"":"" Filter"","" Shielding"":"" -"","" Shell Material"","" Finish"":"" Steel"","" Tin Plated"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" 800in (0203m)"","" Ingress Protection"":"" IP20"","" Material Flammability Rating"":"" UL94 V-0"","" Includes"":"" 3 pcs - 1 Connector"","" 2 Jack Screws"","" Voltage Rating"":"" 100V"","" Current Rating (Amps)"":"" 3A"","" Housing Color"":"" Black"","" Operating Temperature"":"" -25C ~ 85C"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 20"","" Other Names"":"" 626-1003""}",Yes,EAR99,85367000,https://conec.com/catalog/en/download/download/drawing/?sku=243A11680X,,
980,http://www.digikey.com/Photos/Conec%20Photos/243A11640X.jpg,Interconnect,Connectors,D-Sub Connectors,243A11640X,CONN DSUB ADAPTER HD15F HD15M,CONEC,Box,Lead time,,,20,20,,"{""Connector Style"":"" Connector Saver"","" Convert To (Adapter End)"":"" D-Sub"","" 15 HD"","" Female"","" Convert From (Adapter End)"":"" D-Sub"","" 15 HD"","" Male"","" Number of Rows"":"" 3"","" Mounting Type"":"" Free Hanging (In-Line)"","" Features"":"" Filter"","" Shielding"":"" -"","" Shell Material"","" Finish"":"" Steel"","" Tin Plated"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" 800in (0203m)"","" Ingress Protection"":"" IP20"","" Material Flammability Rating"":"" UL94 V-0"","" Includes"":"" 3 pcs - 1 Connector"","" 2 Jack Screws"","" Voltage Rating"":"" 100V"","" Current Rating (Amps)"":"" 3A"","" Housing Color"":"" Black"","" Operating Temperature"":"" -25C ~ 85C"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 20"","" Other Names"":"" 243A11640X-ND""}",Yes,EAR99,85367000,https://conec.com/catalog/en/download/download/drawing/?sku=243A11640X,,
981,http://www.digikey.com/Photos/Conec%20Photos/243A10020X.jpg,Interconnect,Connectors,D-Sub Connectors,243A10020X,CONN DSUB ADAPTER DB15F DB15M,CONEC,Box,Lead time,,,20,20,,"{""Connector Style"":"" Connector Saver"","" Convert To (Adapter End)"":"" D-Sub"","" 15 Pin Female"","" Convert From (Adapter End)"":"" D-Sub"","" 15 Pin Male"","" Number of Rows"":"" 2"","" Mounting Type"":"" Free Hanging (In-Line)"","" Features"":"" Filter"","" Shielding"":"" -"","" Shell Material"","" Finish"":"" Steel"","" Tin Plated"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" 800in (0203m)"","" Ingress Protection"":"" IP20"","" Material Flammability Rating"":"" UL94 V-0"","" Includes"":"" 3 pcs - 1 Connector"","" 2 Jack Screws"","" Voltage Rating"":"" 100V"","" Current Rating (Amps)"":"" 75A"","" Housing Color"":"" Black"","" Operating Temperature"":"" -25C ~ 105C"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 20"","" Other Names"":"" 243A10020X-ND""}",Yes,EAR99,85367000,https://conec.com/catalog/en/download/download/drawing/?sku=243A10020X,,
982,http://www.digikey.com/photos/Conec%20Photos/MFG_243A11690X.JPG,Interconnect,Connectors,D-Sub Connectors,243A11690X,CONN DSUB ADAPTER HD26F HD26M,CONEC,Bulk,Lead time,,,20,20,,"{""Connector Style"":"" Connector Saver"","" Convert To (Adapter End)"":"" D-Sub"","" 26 HD"","" Female"","" Convert From (Adapter End)"":"" D-Sub"","" 26 HD"","" Male"","" Number of Rows"":"" 3"","" Mounting Type"":"" Free Hanging (In-Line)"","" Features"":"" Filter"","" Shielding"":"" -"","" Shell Material"","" Finish"":"" Steel"","" Tin Plated"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" Flash"","" Ingress Protection"":"" IP20"","" Material Flammability Rating"":"" UL94 V-0"","" Includes"":"" 3 pcs - 1 Connector"","" 2 Jack Screws"","" Voltage Rating"":"" 100V"","" Current Rating (Amps)"":"" 3A"","" Housing Color"":"" Black"","" Operating Temperature"":"" -25C ~ 85C"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 20"","" Other Names"":"" 243A11690X-ND""}",Yes,EAR99,85367000,https://conec.com/catalog/en/download/download/drawing/?sku=243A11690X,,
983,http://www.digikey.com/Photos/Conec%20Photos/6STD09AAA99B90X.JPG,Interconnect,Connectors,D-Sub Connectors,6STD09AAA99B90X,CONN DSUB ADAPTER DB9F DB9M,CONEC,Bulk,Lead time,,,20,20,,"{""Connector Style"":"" Connector Saver"","" Convert To (Adapter End)"":"" D-Sub"","" 9 Pin Female"","" Convert From (Adapter End)"":"" D-Sub"","" 9 Pin Male"","" Number of Rows"":"" 2"","" Mounting Type"":"" Panel Mount"","" Features"":"" -"","" Shielding"":"" -"","" Shell Material"","" Finish"":"" Copper Alloy"","" Tin Plated"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" 800in (0203m)"","" Ingress Protection"":"" IP67 - Dust Tight"","" Waterproof"","" Material Flammability Rating"":"" UL94 V-0"","" Includes"":"" 3 pcs - 1 Connector"","" 2 Jack Screws"","" Voltage Rating"":"" 125V"","" Current Rating (Amps)"":"" 75A"","" Housing Color"":"" Silver"","" Operating Temperature"":"" -25C ~ 105C"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 20"","" Other Names"":"" 626-1970""}",Yes,EAR99,85367000,https://conec.com/catalog/pub/media/conec/drawings/6STD09AAA99B90X.pdf,,
984,http://www.digikey.com/Photos/Conec%20Photos/164A03939X.jpg,Interconnect,Connectors,D-Sub Connectors,164A03939X,CONN DSUB ADAPTER HD62F HD62M,CONEC,Box,Lead time,10 Weeks,,40,40,,"{""Connector Style"":"" Connector Saver"","" Convert To (Adapter End)"":"" D-Sub"","" 62 HD"","" Female"","" Convert From (Adapter End)"":"" D-Sub"","" 62 HD"","" Male"","" Number of Rows"":"" 3"","" Mounting Type"":"" Free Hanging (In-Line)"","" Features"":"" -"","" Shielding"":"" -"","" Shell Material"","" Finish"":"" Steel"","" Tin Plated"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" 800in (0203m)"","" Ingress Protection"":"" IP20"","" Material Flammability Rating"":"" UL94 V-0"","" Includes"":"" 3 pcs - 1 Connector"","" 2 Jack Screws"","" Voltage Rating"":"" 60V"","" Current Rating (Amps)"":"" 3A"","" Housing Color"":"" Black"","" Operating Temperature"":"" -55C ~ 125C"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 40"","" Other Names"":"" 164A03939X-ND""}",Yes,EAR99,85367000,,,
985,http://www.digikey.com/Photos/Conec%20Photos/243A13860X.jpg,Interconnect,Connectors,D-Sub Connectors,243A13860X,CONN DSUB ADAPTER HD15F HD15M,CONEC,Box,Lead time,,,20,20,,"{""Connector Style"":"" Connector Saver"","" Convert To (Adapter End)"":"" D-Sub"","" 15 HD"","" Female"","" Convert From (Adapter End)"":"" D-Sub"","" 15 HD"","" Male"","" Number of Rows"":"" 3"","" Mounting Type"":"" Free Hanging (In-Line)"","" Features"":"" Filter"","" Shielding"":"" -"","" Shell Material"","" Finish"":"" Steel"","" Tin Plated"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" Flash"","" Ingress Protection"":"" IP20"","" Material Flammability Rating"":"" UL94 V-0"","" Includes"":"" 3 pcs - 1 Connector"","" 2 Jack Screws"","" Voltage Rating"":"" 100V"","" Current Rating (Amps)"":"" 3A"","" Housing Color"":"" Black"","" Operating Temperature"":"" -25C ~ 85C"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 20"","" Other Names"":"" 243A13860X-ND""}",Yes,EAR99,85367000,https://conec.com/catalog/en/download/download/drawing/?sku=243A13860X,,
986,http://www.digikey.com/Photos/Conec%20Photos/243A10150X.jpg,Interconnect,Connectors,D-Sub Connectors,243A10150X,CONN DSUB ADAPTER DB50F DB50M,CONEC,Box,Lead time,,,10,10,,"{""Connector Style"":"" Connector Saver"","" Convert To (Adapter End)"":"" D-Sub"","" 50 Pin Female"","" Convert From (Adapter End)"":"" D-Sub"","" 50 Pin Male"","" Number of Rows"":"" 3"","" Mounting Type"":"" Free Hanging (In-Line)"","" Features"":"" Filter"","" Shielding"":"" -"","" Shell Material"","" Finish"":"" Steel"","" Tin Plated"","" Contact Finish"":"" Gold"","" Contact Finish Thickness"":"" Flash"","" Ingress Protection"":"" IP20"","" Material Flammability Rating"":"" UL94 V-0"","" Includes"":"" 3 pcs - 1 Connector"","" 2 Jack Screws"","" Voltage Rating"":"" 100V"","" Current Rating (Amps)"":"" 75A"","" Housing Color"":"" Black"","" Operating Temperature"":"" -25C ~ 105C"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 10"","" Other Names"":"" 243A10150X-ND""}",Yes,EAR99,85367000,https://conec.com/catalog/en/download/download/drawing/?sku=243A10150X,,
987,http://www.digikey.com/photos/Conec%20Photos/799-101180.JPG,Interconnect,Connectors,D-Sub Connectors,799-101180,CONN DSUB SPRING LOCK,CONEC,Bulk,Lead time,,,100,100,,"{""Accessory Type"":"" Spring Latch Clip"","" For Use With/Related Products"":"" D-Sub Connectors"","" Features"":"" -"","" Number of Positions"":"" 15"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100"","" Other Names"":"" 626-1598""}",Yes,EAR99,85367000,,,
988,http://www.digikey.com/Photos/Conec%20Photos/799-102080.jpg,Interconnect,Connectors,D-Sub Connectors,799-102080,9 POS D-SUB PLATE+SPRING LATCH,CONEC,Box,Lead time,,,100,100,,"{""Accessory Type"":"" Spring Latch Clip"","" For Use With/Related Products"":"" D-Sub Connectors"","" Features"":"" -"","" Number of Positions"":"" 9"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 100"","" Other Names"":"" 626-1950""}",Yes,EAR99,85367000,,,
989,http://www.digikey.com/photos/Conec%20Photos/165X12979X.jpg,Interconnect,Connectors,D-Sub Connectors,165X12979X,CONN CAP DSUB15 FOR SOCKET,CONEC,Bulk,Lead time,11 Weeks,,50,50,,"{""Accessory Type"":"" Cap (Cover)"","" Screen"","" For Use With/Related Products"":"" D-Sub Connectors"","" Female"","" Features"":"" Shielded"","" Number of Positions"":"" 15"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 50"","" Other Names"":"" 626-1239""}",Yes,EAR99,85367000,https://conec.com/catalog/en/download/download/drawing/?sku=165X12969X,,
990,http://www.digikey.com/photos/Conec%20Photos/15-000120.JPG,Interconnect,Connectors,D-Sub Connectors,15-000120,CAP 15POS FOR PLUG W/LANYARD,CONEC,Bag,Lead time,10 Weeks,,50,50,,"{""Accessory Type"":"" Cap (Cover)"","" Screen"","" For Use With/Related Products"":"" D-Sub Connectors"","" Male"","" Features"":"" 4-40"","" Dust Tight"","" Hardware Included"","" Lanyard"","" Waterproof"","" Number of Positions"":"" 15"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50"","" Other Names"":"" 626-1339""}",Yes,EAR99,85367000,https://conec.com/catalog/en/download/download/drawing/?sku=15-000120,,Screen Caps
991,http://www.digikey.com/photos/Conec%20Photos/765-329770.JPG,Interconnect,Connectors,D-Sub Connectors,765-329770,CONN BACKSHELL HEX NUT 4-40,CONEC,Bulk,Lead time,,,"1,000","1,000",,"{""Accessory Type"":"" Hex Nut"","" For Use With/Related Products"":"" D-Sub Backshell"","" Features"":"" 4-40"","" Number of Positions"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"",""000"","" Other Names"":"" 626-1565""}",Yes,EAR99,85367000,,,
992,http://www.digikey.com/photos/Conec%20Photos/165X12989X.jpg,Interconnect,Connectors,D-Sub Connectors,165X12989X,CONN CAP DSUB25 FOR SOCKET,CONEC,Bulk,Lead time,11 Weeks,,50,50,,"{""Accessory Type"":"" Cap (Cover)"","" Screen"","" For Use With/Related Products"":"" D-Sub Connectors"","" Female"","" Features"":"" Shielded"","" Number of Positions"":"" 25"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 50"","" Other Names"":"" 626-1240""}",Yes,EAR99,85367000,https://conec.com/catalog/en/download/download/drawing/?sku=165X12969X,,
