Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
4240,https://www.digikey.com/Renders/Knowles%20NOVACAP/0201-(0603-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,0201BN270J500YT,CAP CER 27PF 50V C0G/NP0 0201,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,16 Weeks,"15,000","15,000",,"{""Capacitance"":"" 27pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 50V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0201 (0603 Metric)"","" Size / Dimension"":"" 0024"" L x 0012"" W (060mm x 030mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0013"" (033mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 15"",""000""}",Yes,EAR99,85321000,,,
4241,"https://www.digikey.com/Renders/Knowles%20Syfer/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0603Y2000101KXT,CAP CER 100PF 200V X7R 0603,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,12 Weeks,"4,000","4,000",,"{""Capacitance"":"" 100pF"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" X7R (2R1)"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Soft Termination"","" High Temperature"","" Ratings"":"" -"","" Applications"":"" High Reliability"","" Boardflex Sensitive"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0063"" L x 0031"" W (160mm x 080mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0031"" (080mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 4"",""000"","" Other Names"":"" 0603Y2000101KXT-ND""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,,
4242,"https://www.digikey.com/Renders/Knowles%20Syfer/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0603Y0500100JCT,CAP CER 10PF 50V C0G/NP0 0603,KNOWLES PRECISION DEVICES,Reel,Lead time,12 Weeks,1,1,,"{""Capacitance"":"" 10pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 50V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Soft Termination"","" High Temperature"","" Ratings"":"" -"","" Applications"":"" High Reliability"","" Boardflex Sensitive"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0063"" L x 0031"" W (160mm x 080mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0031"" (080mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1364-6""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,,
4243,"https://www.digikey.com/Renders/Knowles%20Syfer/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0603Y2000101KXT,CAP CER 100PF 200V X7R 0603,KNOWLES PRECISION DEVICES,Reel,Lead time,12 Weeks,1,1,,"{""Capacitance"":"" 100pF"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" X7R (2R1)"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Soft Termination"","" High Temperature"","" Ratings"":"" -"","" Applications"":"" High Reliability"","" Boardflex Sensitive"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0063"" L x 0031"" W (160mm x 080mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0031"" (080mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1370-6""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,,
4244,https://www.digikey.com/Renders/Knowles%20NOVACAP/0201-(0603-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,0201BN120J500YT,CAP CER 12PF 50V C0G/NP0 0201,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,16 Weeks,"15,000","15,000",,"{""Capacitance"":"" 12pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 50V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0201 (0603 Metric)"","" Size / Dimension"":"" 0024"" L x 0012"" W (060mm x 030mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0013"" (033mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 15"",""000""}",Yes,EAR99,85321000,,,
4245,"https://www.digikey.com/Renders/Knowles%20Syfer/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0603Y2000221KXT,CAP CER 220PF 200V X7R 0603,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,12 Weeks,"4,000","4,000",,"{""Capacitance"":"" 220pF"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" X7R (2R1)"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Soft Termination"","" High Temperature"","" Ratings"":"" -"","" Applications"":"" High Reliability"","" Boardflex Sensitive"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0063"" L x 0031"" W (160mm x 080mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0031"" (080mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 4"",""000"","" Other Names"":"" 0603Y2000221KXT-ND""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,,
4246,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0505-(1313-Metric)-0,79mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C11AH0R7B-9ZN-X1T,CAP CER 0505,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"3,500","3,500",,"{""Capacitance"":"" 07pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" P90"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0505 (1313 Metric)"","" Size / Dimension"":"" 0055"" L x 0055"" W (140mm x 140mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""500"","" Other Names"":"" C11AH0R7B-9ZN-X1T-35K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4247,"https://www.digikey.com/Renders/Knowles%20Syfer/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0603Y0500100JCT,CAP CER 10PF 50V C0G/NP0 0603,KNOWLES PRECISION DEVICES,Tape,Lead time,12 Weeks,1,1,,"{""Capacitance"":"" 10pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 50V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Soft Termination"","" High Temperature"","" Ratings"":"" -"","" Applications"":"" High Reliability"","" Boardflex Sensitive"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0063"" L x 0031"" W (160mm x 080mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0031"" (080mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1364-1""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,,
4248,"https://www.digikey.com/Renders/Knowles%20Syfer/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0603Y2000101KXT,CAP CER 100PF 200V X7R 0603,KNOWLES PRECISION DEVICES,Tape,Lead time,12 Weeks,1,1,,"{""Capacitance"":"" 100pF"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" X7R (2R1)"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Soft Termination"","" High Temperature"","" Ratings"":"" -"","" Applications"":"" High Reliability"","" Boardflex Sensitive"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0063"" L x 0031"" W (160mm x 080mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0031"" (080mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1370-1""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,,
4249,https://www.digikey.com/Renders/Knowles%20NOVACAP/0201-(0603-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,0201BN150J500YT,CAP CER 15PF 50V C0G/NP0 0201,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,16 Weeks,"15,000","15,000",,"{""Capacitance"":"" 15pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 50V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0201 (0603 Metric)"","" Size / Dimension"":"" 0024"" L x 0012"" W (060mm x 030mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0013"" (033mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 15"",""000""}",Yes,EAR99,85321000,,,
4250,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0505-(1313-Metric)-0,79mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C11AH0R8B-9UN-X1T,CAP CER 0505,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"3,500","3,500",,"{""Capacitance"":"" 08pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" P90"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0505 (1313 Metric)"","" Size / Dimension"":"" 0055"" L x 0055"" W (140mm x 140mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""500"","" Other Names"":"" C11AH0R8B-9UN-X1T-35K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4251,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0505-(1313-Metric)-0,79mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C11AH0R8C-9UN-X1T,CAP CER 0505,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"3,500","3,500",,"{""Capacitance"":"" 08pF"","" Tolerance"":"" 025pF"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" P90"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0505 (1313 Metric)"","" Size / Dimension"":"" 0055"" L x 0055"" W (140mm x 140mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""500"","" Other Names"":"" C11AH0R8C-9UN-X1T-35K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4252,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0505-(1313-Metric)-0,79mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C11AH0R8C-9ZN-X1T,CAP CER 0505,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"3,500","3,500",,"{""Capacitance"":"" 08pF"","" Tolerance"":"" 025pF"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" P90"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0505 (1313 Metric)"","" Size / Dimension"":"" 0055"" L x 0055"" W (140mm x 140mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""500"","" Other Names"":"" C11AH0R8C-9ZN-X1T-35K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4253,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0505-(1313-Metric)-0,79mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C11AH0R8B-9ZN-X1T,CAP CER 0505,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"3,500","3,500",,"{""Capacitance"":"" 08pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" P90"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0505 (1313 Metric)"","" Size / Dimension"":"" 0055"" L x 0055"" W (140mm x 140mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""500"","" Other Names"":"" C11AH0R8B-9ZN-X1T-35K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4254,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0505-(1313-Metric)-0,79mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C11CF0R3B-9UN-X1T,CAP CER 0505,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"3,500","3,500",,"{""Capacitance"":"" 03pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0505 (1313 Metric)"","" Size / Dimension"":"" 0055"" L x 0055"" W (140mm x 140mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""500"","" Other Names"":"" C11CF0R3B-9UN-X1T-35K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/8d099549-d1f9-4d79-b791-93ecd9ff4321/PorcelainCF,,
4255,"https://www.digikey.com/Renders/Knowles%20Syfer/SFBL(C,L,P)-Series.jpg",RF & Microwave,Filters,Feed Through Capacitors,SFBLL5000472MX0,CAP FEEDTHRU 4700PF 500V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 4700pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 500V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" 39dB @ 100MHz"","" Temperature Coefficient"":"" X7R"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Bushing"","" Size / Dimension"":"" 0187"" Dia x 0362"" L (475mm x 920mm)"","" Height (Max)"":"" -"","" Thread Size"":"" M4x07"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/92def674-cf29-4b3f-a4cc-2ef6a99a6a74/SFBL-SFBLC.aspx,,
4256,"https://www.digikey.com/Renders/Knowles%20Syfer/SFBL(C,L,P)-Series.jpg",RF & Microwave,Filters,Feed Through Capacitors,SFBLL5000222MX0,CAP FEEDTHRU 2200PF 500V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 2200pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 500V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" 31dB @ 100MHz"","" Temperature Coefficient"":"" X7R"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Bushing"","" Size / Dimension"":"" 0187"" Dia x 0362"" L (475mm x 920mm)"","" Height (Max)"":"" -"","" Thread Size"":"" M4x07"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/92def674-cf29-4b3f-a4cc-2ef6a99a6a74/SFBL-SFBLC.aspx,,
4257,"https://www.digikey.com/Renders/Knowles%20Syfer/SFBL(C,L,P)-Series.jpg",RF & Microwave,Filters,Feed Through Capacitors,SFBLL5000471MX0,CAP FEEDTHRU 470PF 500V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 470pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 500V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" 19dB @ 100MHz"","" Temperature Coefficient"":"" X7R"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Bushing"","" Size / Dimension"":"" 0187"" Dia x 0362"" L (475mm x 920mm)"","" Height (Max)"":"" -"","" Thread Size"":"" M4x07"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/92def674-cf29-4b3f-a4cc-2ef6a99a6a74/SFBL-SFBLC.aspx,,
4258,https://www.digikey.com/Renders/Knowles%20NOVACAP/0201-(0603-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,0201BN330J500YT,CAP CER 33PF 50V C0G/NP0 0201,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,16 Weeks,"15,000","15,000",,"{""Capacitance"":"" 33pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 50V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0201 (0603 Metric)"","" Size / Dimension"":"" 0024"" L x 0012"" W (060mm x 030mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0013"" (033mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 15"",""000""}",Yes,EAR99,85321000,,,
4259,"https://www.digikey.com/Renders/Knowles%20Syfer/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0603Y2000221KXT,CAP CER 220PF 200V X7R 0603,KNOWLES PRECISION DEVICES,Tape,Lead time,12 Weeks,1,1,,"{""Capacitance"":"" 220pF"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" X7R (2R1)"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Soft Termination"","" High Temperature"","" Ratings"":"" -"","" Applications"":"" High Reliability"","" Boardflex Sensitive"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0063"" L x 0031"" W (160mm x 080mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0031"" (080mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1371-1""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,,
4260,https://www.digikey.com/Renders/Knowles%20NOVACAP/0201-(0603-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,0201BN560J500YT,CAP CER 56PF 50V C0G/NP0 0201,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,16 Weeks,"15,000","15,000",,"{""Capacitance"":"" 56pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 50V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0201 (0603 Metric)"","" Size / Dimension"":"" 0024"" L x 0012"" W (060mm x 030mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0013"" (033mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 15"",""000""}",Yes,EAR99,85321000,,,
4261,https://www.digikey.com/Renders/Knowles%20NOVACAP/0201-(0603-Metric).jpg,Passive Components,Capacitors,Ceramic Capacitors,0201BN680J500YT,CAP CER 68PF 50V C0G/NP0 0201,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,16 Weeks,"15,000","15,000",,"{""Capacitance"":"" 68pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 50V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0201 (0603 Metric)"","" Size / Dimension"":"" 0024"" L x 0012"" W (060mm x 030mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0013"" (033mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 15"",""000""}",Yes,EAR99,85321000,,,
